path,filename,class,split,source,extension
expansion\dog_conjunctivitis\valid_D18_1906c027-60a5-11ec-8402-0a7404972c70_jpg.rf.04hclDDhgYvQV7KeiMcx.jpg,valid_D18_1906c027-60a5-11ec-8402-0a7404972c70_jpg.rf.04hclDDhgYvQV7KeiMcx.jpg,conjunctivitis,valid,dog_conjunctivitis,.jpg
expansion\dog_conjunctivitis\valid_D18_19211f66-60a5-11ec-8402-0a7404972c70_jpg.rf.PS0wGQmjJCKuBBmwXCJs.jpg,valid_D18_19211f66-60a5-11ec-8402-0a7404972c70_jpg.rf.PS0wGQmjJCKuBBmwXCJs.jpg,conjunctivitis,valid,dog_conjunctivitis,.jpg
expansion\dog_conjunctivitis\valid_D18_2105f874-60a5-11ec-8402-0a7404972c70_jpg.rf.sLM36VKUuRtiAZ8YkPqX.jpg,valid_D18_2105f874-60a5-11ec-8402-0a7404972c70_jpg.rf.sLM36VKUuRtiAZ8YkPqX.jpg,conjunctivitis,valid,dog_conjunctivitis,.jpg
expansion\dog_conjunctivitis\valid_D18_21107677-60a5-11ec-8402-0a7404972c70_jpg.rf.qEMwZXgDukqpUVZnSmwm.jpg,valid_D18_21107677-60a5-11ec-8402-0a7404972c70_jpg.rf.qEMwZXgDukqpUVZnSmwm.jpg,conjunctivitis,valid,dog_conjunctivitis,.jpg
expansion\dog_conjunctivitis\valid_D18_213170e5-60a5-11ec-8402-0a7404972c70_jpg.rf.Y68tvgivf7buRzWGWE7n.jpg,valid_D18_213170e5-60a5-11ec-8402-0a7404972c70_jpg.rf.Y68tvgivf7buRzWGWE7n.jpg,conjunctivitis,valid,dog_conjunctivitis,.jpg
expansion\dog_conjunctivitis\valid_D18_30967c7a-60a5-11ec-8402-0a7404972c70_jpg.rf.f0hSFpVsWHhOggl5BAOu.jpg,valid_D18_30967c7a-60a5-11ec-8402-0a7404972c70_jpg.rf.f0hSFpVsWHhOggl5BAOu.jpg,conjunctivitis,valid,dog_conjunctivitis,.jpg
expansion\dog_conjunctivitis\valid_D18_3100a892-60a5-11ec-8402-0a7404972c70_jpg.rf.6Rp9g5YRBHsYV85IN5xp.jpg,valid_D18_3100a892-60a5-11ec-8402-0a7404972c70_jpg.rf.6Rp9g5YRBHsYV85IN5xp.jpg,conjunctivitis,valid,dog_conjunctivitis,.jpg
expansion\dog_conjunctivitis\valid_D18_31449ba9-60a5-11ec-8402-0a7404972c70_jpg.rf.V4yaXnnPchyMk7eFMY6s.jpg,valid_D18_31449ba9-60a5-11ec-8402-0a7404972c70_jpg.rf.V4yaXnnPchyMk7eFMY6s.jpg,conjunctivitis,valid,dog_conjunctivitis,.jpg
expansion\dog_conjunctivitis\valid_D18_3158957a-60a5-11ec-8402-0a7404972c70_jpg.rf.UUgYshYyrNvUlEaYTEWO.jpg,valid_D18_3158957a-60a5-11ec-8402-0a7404972c70_jpg.rf.UUgYshYyrNvUlEaYTEWO.jpg,conjunctivitis,valid,dog_conjunctivitis,.jpg
expansion\dog_conjunctivitis\valid_D18_31771975-60a5-11ec-8402-0a7404972c70_jpg.rf.xIpjJwgodXaqnmPqSOWx.jpg,valid_D18_31771975-60a5-11ec-8402-0a7404972c70_jpg.rf.xIpjJwgodXaqnmPqSOWx.jpg,conjunctivitis,valid,dog_conjunctivitis,.jpg
expansion\dog_conjunctivitis\valid_D19_0db876f0-60a5-11ec-8402-0a7404972c70_jpg.rf.imgAg8a4WHhKSMNc2L65.jpg,valid_D19_0db876f0-60a5-11ec-8402-0a7404972c70_jpg.rf.imgAg8a4WHhKSMNc2L65.jpg,conjunctivitis,valid,dog_conjunctivitis,.jpg
expansion\dog_conjunctivitis\valid_D19_0dc27aae-60a5-11ec-8402-0a7404972c70_jpg.rf.FSiDpgpgZYLeQI5aIjpK.jpg,valid_D19_0dc27aae-60a5-11ec-8402-0a7404972c70_jpg.rf.FSiDpgpgZYLeQI5aIjpK.jpg,conjunctivitis,valid,dog_conjunctivitis,.jpg
expansion\dog_conjunctivitis\valid_D19_0dcd4772-60a5-11ec-8402-0a7404972c70_jpg.rf.T41AhqND6xmMsL5KszO4.jpg,valid_D19_0dcd4772-60a5-11ec-8402-0a7404972c70_jpg.rf.T41AhqND6xmMsL5KszO4.jpg,conjunctivitis,valid,dog_conjunctivitis,.jpg
expansion\dog_conjunctivitis\valid_D19_0e69bb34-60a5-11ec-8402-0a7404972c70_jpg.rf.57It23Jddm45H9niHpm0.jpg,valid_D19_0e69bb34-60a5-11ec-8402-0a7404972c70_jpg.rf.57It23Jddm45H9niHpm0.jpg,conjunctivitis,valid,dog_conjunctivitis,.jpg
expansion\dog_conjunctivitis\valid_D19_0e7c16a2-60a5-11ec-8402-0a7404972c70_jpg.rf.VCnfRBF2FvauljPdWqEu.jpg,valid_D19_0e7c16a2-60a5-11ec-8402-0a7404972c70_jpg.rf.VCnfRBF2FvauljPdWqEu.jpg,conjunctivitis,valid,dog_conjunctivitis,.jpg
expansion\dog_conjunctivitis\valid_D19_0eb4c2b0-60a5-11ec-8402-0a7404972c70_jpg.rf.XBHXGNUTPaMAQaUUn3VV.jpg,valid_D19_0eb4c2b0-60a5-11ec-8402-0a7404972c70_jpg.rf.XBHXGNUTPaMAQaUUn3VV.jpg,conjunctivitis,valid,dog_conjunctivitis,.jpg
expansion\dog_conjunctivitis\valid_D19_10dbaa0c-60a5-11ec-8402-0a7404972c70_jpg.rf.szTvwjFlmAe8vsf33Hov.jpg,valid_D19_10dbaa0c-60a5-11ec-8402-0a7404972c70_jpg.rf.szTvwjFlmAe8vsf33Hov.jpg,conjunctivitis,valid,dog_conjunctivitis,.jpg
expansion\dog_conjunctivitis\valid_D19_12e91fdb-60a5-11ec-8402-0a7404972c70_jpg.rf.ekm7XalwzVRxb6pSzVC8.jpg,valid_D19_12e91fdb-60a5-11ec-8402-0a7404972c70_jpg.rf.ekm7XalwzVRxb6pSzVC8.jpg,conjunctivitis,valid,dog_conjunctivitis,.jpg
expansion\dog_conjunctivitis\valid_D19_12ebd9a7-60a5-11ec-8402-0a7404972c70_jpg.rf.fUrddbuxudHWWw3AqTrF.jpg,valid_D19_12ebd9a7-60a5-11ec-8402-0a7404972c70_jpg.rf.fUrddbuxudHWWw3AqTrF.jpg,conjunctivitis,valid,dog_conjunctivitis,.jpg
expansion\dog_conjunctivitis\valid_D19_1d0b600e-60a5-11ec-8402-0a7404972c70_jpg.rf.cAHYBksdmU8U0ml5vlCh.jpg,valid_D19_1d0b600e-60a5-11ec-8402-0a7404972c70_jpg.rf.cAHYBksdmU8U0ml5vlCh.jpg,conjunctivitis,valid,dog_conjunctivitis,.jpg
expansion\dog_conjunctivitis\valid_D1_03ac06fd-60a5-11ec-8402-0a7404972c70_jpg.rf.vitKraEKkCOerECmf4mq.jpg,valid_D1_03ac06fd-60a5-11ec-8402-0a7404972c70_jpg.rf.vitKraEKkCOerECmf4mq.jpg,conjunctivitis,valid,dog_conjunctivitis,.jpg
expansion\dog_conjunctivitis\valid_D1_0daa4ab9-60a5-11ec-8402-0a7404972c70_jpg.rf.m2SWHWSsOJO1f7rWcrwv.jpg,valid_D1_0daa4ab9-60a5-11ec-8402-0a7404972c70_jpg.rf.m2SWHWSsOJO1f7rWcrwv.jpg,conjunctivitis,valid,dog_conjunctivitis,.jpg
expansion\dog_conjunctivitis\valid_D1_0dad41d6-60a5-11ec-8402-0a7404972c70_jpg.rf.Xp4sMHJyKETAU0tLcvfi.jpg,valid_D1_0dad41d6-60a5-11ec-8402-0a7404972c70_jpg.rf.Xp4sMHJyKETAU0tLcvfi.jpg,conjunctivitis,valid,dog_conjunctivitis,.jpg
expansion\dog_conjunctivitis\valid_D1_0dbca471-60a5-11ec-8402-0a7404972c70_jpg.rf.JOQXrDsswEDfSTuTQ4Pc.jpg,valid_D1_0dbca471-60a5-11ec-8402-0a7404972c70_jpg.rf.JOQXrDsswEDfSTuTQ4Pc.jpg,conjunctivitis,valid,dog_conjunctivitis,.jpg
expansion\dog_conjunctivitis\valid_D1_0e841ddd-60a5-11ec-8402-0a7404972c70_jpg.rf.4NM9MvmigetKKcyZjiFR.jpg,valid_D1_0e841ddd-60a5-11ec-8402-0a7404972c70_jpg.rf.4NM9MvmigetKKcyZjiFR.jpg,conjunctivitis,valid,dog_conjunctivitis,.jpg
expansion\dog_conjunctivitis\valid_D1_0eb0b91e-60a5-11ec-8402-0a7404972c70_jpg.rf.KNi6dglBxjyfHyo07iD1.jpg,valid_D1_0eb0b91e-60a5-11ec-8402-0a7404972c70_jpg.rf.KNi6dglBxjyfHyo07iD1.jpg,conjunctivitis,valid,dog_conjunctivitis,.jpg
expansion\dog_conjunctivitis\valid_D1_0ffb5d60-60a5-11ec-8402-0a7404972c70_jpg.rf.VYT3FQvMhTxzGOMsmXJk.jpg,valid_D1_0ffb5d60-60a5-11ec-8402-0a7404972c70_jpg.rf.VYT3FQvMhTxzGOMsmXJk.jpg,conjunctivitis,valid,dog_conjunctivitis,.jpg
expansion\dog_conjunctivitis\valid_D1_108127ff-60a5-11ec-8402-0a7404972c70_jpg.rf.SFJXdoejDQSEkEYkVX6E.jpg,valid_D1_108127ff-60a5-11ec-8402-0a7404972c70_jpg.rf.SFJXdoejDQSEkEYkVX6E.jpg,conjunctivitis,valid,dog_conjunctivitis,.jpg
expansion\dog_conjunctivitis\valid_D1_110e0cfc-60a5-11ec-8402-0a7404972c70_jpg.rf.OBYSZYqXdfAf4jwYQDzK.jpg,valid_D1_110e0cfc-60a5-11ec-8402-0a7404972c70_jpg.rf.OBYSZYqXdfAf4jwYQDzK.jpg,conjunctivitis,valid,dog_conjunctivitis,.jpg
expansion\dog_conjunctivitis\valid_D1_116ca7e3-60a5-11ec-8402-0a7404972c70_jpg.rf.a3IeZRrWeh0BFBd0TmdW.jpg,valid_D1_116ca7e3-60a5-11ec-8402-0a7404972c70_jpg.rf.a3IeZRrWeh0BFBd0TmdW.jpg,conjunctivitis,valid,dog_conjunctivitis,.jpg
expansion\dog_conjunctivitis\valid_D1_1273d9d9-60a5-11ec-8402-0a7404972c70_jpg.rf.gPAkhfX0VzDrgh6GY9az.jpg,valid_D1_1273d9d9-60a5-11ec-8402-0a7404972c70_jpg.rf.gPAkhfX0VzDrgh6GY9az.jpg,conjunctivitis,valid,dog_conjunctivitis,.jpg
expansion\dog_conjunctivitis\valid_D1_127727b7-60a5-11ec-8402-0a7404972c70_jpg.rf.dy47Pb9yplLRX5sg3fJ4.jpg,valid_D1_127727b7-60a5-11ec-8402-0a7404972c70_jpg.rf.dy47Pb9yplLRX5sg3fJ4.jpg,conjunctivitis,valid,dog_conjunctivitis,.jpg
expansion\dog_conjunctivitis\valid_D1_1294635f-60a5-11ec-8402-0a7404972c70_jpg.rf.FSQo5KWMG2XlfgBotqPC.jpg,valid_D1_1294635f-60a5-11ec-8402-0a7404972c70_jpg.rf.FSQo5KWMG2XlfgBotqPC.jpg,conjunctivitis,valid,dog_conjunctivitis,.jpg
expansion\dog_conjunctivitis\valid_D1_12eab858-60a5-11ec-8402-0a7404972c70_jpg.rf.WVJx5xRMasUNqiNNpeV3.jpg,valid_D1_12eab858-60a5-11ec-8402-0a7404972c70_jpg.rf.WVJx5xRMasUNqiNNpeV3.jpg,conjunctivitis,valid,dog_conjunctivitis,.jpg
expansion\dog_conjunctivitis\valid_D1_12f8e9ff-60a5-11ec-8402-0a7404972c70_jpg.rf.xmOoBZ8COqNoGrQQZvam.jpg,valid_D1_12f8e9ff-60a5-11ec-8402-0a7404972c70_jpg.rf.xmOoBZ8COqNoGrQQZvam.jpg,conjunctivitis,valid,dog_conjunctivitis,.jpg
expansion\dog_conjunctivitis\valid_D1_136fb931-60a5-11ec-8402-0a7404972c70_jpg.rf.xg6mXuubx6WVWKX2FlfY.jpg,valid_D1_136fb931-60a5-11ec-8402-0a7404972c70_jpg.rf.xg6mXuubx6WVWKX2FlfY.jpg,conjunctivitis,valid,dog_conjunctivitis,.jpg
expansion\dog_conjunctivitis\valid_D1_1514c59d-60a5-11ec-8402-0a7404972c70_jpg.rf.EHDc5CjK5wHXGcUReFyy.jpg,valid_D1_1514c59d-60a5-11ec-8402-0a7404972c70_jpg.rf.EHDc5CjK5wHXGcUReFyy.jpg,conjunctivitis,valid,dog_conjunctivitis,.jpg
expansion\dog_conjunctivitis\valid_D1_184a1d71-60a5-11ec-8402-0a7404972c70_jpg.rf.EJB9E7ASpxz1Xmmkimvi.jpg,valid_D1_184a1d71-60a5-11ec-8402-0a7404972c70_jpg.rf.EJB9E7ASpxz1Xmmkimvi.jpg,conjunctivitis,valid,dog_conjunctivitis,.jpg
expansion\dog_conjunctivitis\valid_D1_186294e7-60a5-11ec-8402-0a7404972c70_jpg.rf.EUnJ0CAJ85xHFWGtgqsW.jpg,valid_D1_186294e7-60a5-11ec-8402-0a7404972c70_jpg.rf.EUnJ0CAJ85xHFWGtgqsW.jpg,conjunctivitis,valid,dog_conjunctivitis,.jpg
expansion\dog_conjunctivitis\valid_D1_18c99089-60a5-11ec-8402-0a7404972c70_jpg.rf.josNphRmBjqsjw11cP9f.jpg,valid_D1_18c99089-60a5-11ec-8402-0a7404972c70_jpg.rf.josNphRmBjqsjw11cP9f.jpg,conjunctivitis,valid,dog_conjunctivitis,.jpg
expansion\dog_conjunctivitis\valid_D1_18d09027-60a5-11ec-8402-0a7404972c70_jpg.rf.NhWfLet9Fy4EcrSBuETA.jpg,valid_D1_18d09027-60a5-11ec-8402-0a7404972c70_jpg.rf.NhWfLet9Fy4EcrSBuETA.jpg,conjunctivitis,valid,dog_conjunctivitis,.jpg
expansion\dog_conjunctivitis\valid_D1_18f347e9-60a5-11ec-8402-0a7404972c70_jpg.rf.3XlefeiI552UgZhEFYJP.jpg,valid_D1_18f347e9-60a5-11ec-8402-0a7404972c70_jpg.rf.3XlefeiI552UgZhEFYJP.jpg,conjunctivitis,valid,dog_conjunctivitis,.jpg
expansion\dog_conjunctivitis\valid_D1_191d14c2-60a5-11ec-8402-0a7404972c70_jpg.rf.N96FjewAhpCu2cyOzkLS.jpg,valid_D1_191d14c2-60a5-11ec-8402-0a7404972c70_jpg.rf.N96FjewAhpCu2cyOzkLS.jpg,conjunctivitis,valid,dog_conjunctivitis,.jpg
expansion\dog_conjunctivitis\valid_D1_192154d0-60a5-11ec-8402-0a7404972c70_jpg.rf.unYPU5yvR2bnuOxBAPD9.jpg,valid_D1_192154d0-60a5-11ec-8402-0a7404972c70_jpg.rf.unYPU5yvR2bnuOxBAPD9.jpg,conjunctivitis,valid,dog_conjunctivitis,.jpg
expansion\dog_conjunctivitis\valid_D1_19268e83-60a5-11ec-8402-0a7404972c70_jpg.rf.f6HixrwH9q1tL4HWt2A2.jpg,valid_D1_19268e83-60a5-11ec-8402-0a7404972c70_jpg.rf.f6HixrwH9q1tL4HWt2A2.jpg,conjunctivitis,valid,dog_conjunctivitis,.jpg
expansion\dog_conjunctivitis\valid_D1_1d079ede-60a5-11ec-8402-0a7404972c70_jpg.rf.QCJ2Ho7ramgYVDxnJG9X.jpg,valid_D1_1d079ede-60a5-11ec-8402-0a7404972c70_jpg.rf.QCJ2Ho7ramgYVDxnJG9X.jpg,conjunctivitis,valid,dog_conjunctivitis,.jpg
expansion\dog_conjunctivitis\valid_D1_21266563-60a5-11ec-8402-0a7404972c70_jpg.rf.K0Cr94Te2ShoQEglTVof.jpg,valid_D1_21266563-60a5-11ec-8402-0a7404972c70_jpg.rf.K0Cr94Te2ShoQEglTVof.jpg,conjunctivitis,valid,dog_conjunctivitis,.jpg
expansion\dog_conjunctivitis\valid_D1_213c702a-60a5-11ec-8402-0a7404972c70_jpg.rf.Feir5xngOnxaoWvnWpBr.jpg,valid_D1_213c702a-60a5-11ec-8402-0a7404972c70_jpg.rf.Feir5xngOnxaoWvnWpBr.jpg,conjunctivitis,valid,dog_conjunctivitis,.jpg
expansion\dog_conjunctivitis\valid_D1_31306af9-60a5-11ec-8402-0a7404972c70_jpg.rf.K2GprgNbsYzL3dRqgvzv.jpg,valid_D1_31306af9-60a5-11ec-8402-0a7404972c70_jpg.rf.K2GprgNbsYzL3dRqgvzv.jpg,conjunctivitis,valid,dog_conjunctivitis,.jpg
expansion\dog_conjunctivitis\valid_D20_0370ee8c-60a5-11ec-8402-0a7404972c70_jpg.rf.sfAKRHefWy6MH3q2Vzl3.jpg,valid_D20_0370ee8c-60a5-11ec-8402-0a7404972c70_jpg.rf.sfAKRHefWy6MH3q2Vzl3.jpg,conjunctivitis,valid,dog_conjunctivitis,.jpg
expansion\dog_conjunctivitis\valid_D20_10036a1d-60a5-11ec-8402-0a7404972c70_jpg.rf.GPl3x4zBguxSObuPe6t3.jpg,valid_D20_10036a1d-60a5-11ec-8402-0a7404972c70_jpg.rf.GPl3x4zBguxSObuPe6t3.jpg,conjunctivitis,valid,dog_conjunctivitis,.jpg
expansion\dog_conjunctivitis\valid_D20_10359dbc-60a5-11ec-8402-0a7404972c70_jpg.rf.txAHaPqR8Fg7Lj0cnRQb.jpg,valid_D20_10359dbc-60a5-11ec-8402-0a7404972c70_jpg.rf.txAHaPqR8Fg7Lj0cnRQb.jpg,conjunctivitis,valid,dog_conjunctivitis,.jpg
expansion\dog_conjunctivitis\valid_D20_1055d726-60a5-11ec-8402-0a7404972c70_jpg.rf.7gylQZnGJ2phhEg32han.jpg,valid_D20_1055d726-60a5-11ec-8402-0a7404972c70_jpg.rf.7gylQZnGJ2phhEg32han.jpg,conjunctivitis,valid,dog_conjunctivitis,.jpg
expansion\dog_conjunctivitis\valid_D20_1265a2e1-60a5-11ec-8402-0a7404972c70_jpg.rf.ggnRxdjRm9oAV0b0NRo9.jpg,valid_D20_1265a2e1-60a5-11ec-8402-0a7404972c70_jpg.rf.ggnRxdjRm9oAV0b0NRo9.jpg,conjunctivitis,valid,dog_conjunctivitis,.jpg
expansion\dog_conjunctivitis\valid_D20_12708501-60a5-11ec-8402-0a7404972c70_jpg.rf.jMmygdNZgNpbEzgliEMR.jpg,valid_D20_12708501-60a5-11ec-8402-0a7404972c70_jpg.rf.jMmygdNZgNpbEzgliEMR.jpg,conjunctivitis,valid,dog_conjunctivitis,.jpg
expansion\dog_conjunctivitis\valid_D20_1277bb3d-60a5-11ec-8402-0a7404972c70_jpg.rf.gci6fAlRBNgnQABbdWL8.jpg,valid_D20_1277bb3d-60a5-11ec-8402-0a7404972c70_jpg.rf.gci6fAlRBNgnQABbdWL8.jpg,conjunctivitis,valid,dog_conjunctivitis,.jpg
expansion\dog_conjunctivitis\valid_D20_1279d626-60a5-11ec-8402-0a7404972c70_jpg.rf.gaarZBVeN8a4udGos5T6.jpg,valid_D20_1279d626-60a5-11ec-8402-0a7404972c70_jpg.rf.gaarZBVeN8a4udGos5T6.jpg,conjunctivitis,valid,dog_conjunctivitis,.jpg
expansion\dog_conjunctivitis\valid_D20_129544d4-60a5-11ec-8402-0a7404972c70_jpg.rf.LsUMddZ2DHo2ilpk9JZd.jpg,valid_D20_129544d4-60a5-11ec-8402-0a7404972c70_jpg.rf.LsUMddZ2DHo2ilpk9JZd.jpg,conjunctivitis,valid,dog_conjunctivitis,.jpg
expansion\dog_conjunctivitis\valid_D20_1390d460-60a5-11ec-8402-0a7404972c70_jpg.rf.VgaFhjYBK7MF08qcbJIg.jpg,valid_D20_1390d460-60a5-11ec-8402-0a7404972c70_jpg.rf.VgaFhjYBK7MF08qcbJIg.jpg,conjunctivitis,valid,dog_conjunctivitis,.jpg
expansion\dog_conjunctivitis\valid_D20_139413a9-60a5-11ec-8402-0a7404972c70_jpg.rf.Tuvn1tPy81Pv1qTdgkQ5.jpg,valid_D20_139413a9-60a5-11ec-8402-0a7404972c70_jpg.rf.Tuvn1tPy81Pv1qTdgkQ5.jpg,conjunctivitis,valid,dog_conjunctivitis,.jpg
expansion\dog_conjunctivitis\valid_D20_1514fbd3-60a5-11ec-8402-0a7404972c70_jpg.rf.RvDacuM8vLrn1SSapneR.jpg,valid_D20_1514fbd3-60a5-11ec-8402-0a7404972c70_jpg.rf.RvDacuM8vLrn1SSapneR.jpg,conjunctivitis,valid,dog_conjunctivitis,.jpg
expansion\dog_conjunctivitis\valid_D20_1843f817-60a5-11ec-8402-0a7404972c70_jpg.rf.uqglBuSFkbavoQmcdrNp.jpg,valid_D20_1843f817-60a5-11ec-8402-0a7404972c70_jpg.rf.uqglBuSFkbavoQmcdrNp.jpg,conjunctivitis,valid,dog_conjunctivitis,.jpg
expansion\dog_conjunctivitis\valid_D20_18490413-60a5-11ec-8402-0a7404972c70_jpg.rf.ylMIOwHRh6XOc4OCLr8a.jpg,valid_D20_18490413-60a5-11ec-8402-0a7404972c70_jpg.rf.ylMIOwHRh6XOc4OCLr8a.jpg,conjunctivitis,valid,dog_conjunctivitis,.jpg
expansion\dog_conjunctivitis\valid_D20_184971dc-60a5-11ec-8402-0a7404972c70_jpg.rf.oJJB0r1uIiQFsocHcyTo.jpg,valid_D20_184971dc-60a5-11ec-8402-0a7404972c70_jpg.rf.oJJB0r1uIiQFsocHcyTo.jpg,conjunctivitis,valid,dog_conjunctivitis,.jpg
expansion\dog_conjunctivitis\valid_D20_19083549-60a5-11ec-8402-0a7404972c70_jpg.rf.KYdVzKau3p4ctRLZKnFE.jpg,valid_D20_19083549-60a5-11ec-8402-0a7404972c70_jpg.rf.KYdVzKau3p4ctRLZKnFE.jpg,conjunctivitis,valid,dog_conjunctivitis,.jpg
expansion\dog_conjunctivitis\valid_D20_21346383-60a5-11ec-8402-0a7404972c70_jpg.rf.nqBsIr6DxIPmdIEHRqkM.jpg,valid_D20_21346383-60a5-11ec-8402-0a7404972c70_jpg.rf.nqBsIr6DxIPmdIEHRqkM.jpg,conjunctivitis,valid,dog_conjunctivitis,.jpg
expansion\dog_conjunctivitis\valid_D20_213529e4-60a5-11ec-8402-0a7404972c70_jpg.rf.s3jzC2C0pIs5SmkRbA7F.jpg,valid_D20_213529e4-60a5-11ec-8402-0a7404972c70_jpg.rf.s3jzC2C0pIs5SmkRbA7F.jpg,conjunctivitis,valid,dog_conjunctivitis,.jpg
expansion\dog_conjunctivitis\valid_D20_2138bc68-60a5-11ec-8402-0a7404972c70_jpg.rf.YBiWHPNmuabwaH4BM6fk.jpg,valid_D20_2138bc68-60a5-11ec-8402-0a7404972c70_jpg.rf.YBiWHPNmuabwaH4BM6fk.jpg,conjunctivitis,valid,dog_conjunctivitis,.jpg
expansion\dog_conjunctivitis\valid_D20_30907d24-60a5-11ec-8402-0a7404972c70_jpg.rf.zmZwsCUt11nTJMGHoAsa.jpg,valid_D20_30907d24-60a5-11ec-8402-0a7404972c70_jpg.rf.zmZwsCUt11nTJMGHoAsa.jpg,conjunctivitis,valid,dog_conjunctivitis,.jpg
expansion\dog_conjunctivitis\valid_D21_03ad35cf-60a5-11ec-8402-0a7404972c70_jpg.rf.pHxhcyLQsS5mAnyoDdYv.jpg,valid_D21_03ad35cf-60a5-11ec-8402-0a7404972c70_jpg.rf.pHxhcyLQsS5mAnyoDdYv.jpg,conjunctivitis,valid,dog_conjunctivitis,.jpg
expansion\dog_conjunctivitis\valid_D21_0dca4847-60a5-11ec-8402-0a7404972c70_jpg.rf.LbVicKtcJdbIPMSqIAh0.jpg,valid_D21_0dca4847-60a5-11ec-8402-0a7404972c70_jpg.rf.LbVicKtcJdbIPMSqIAh0.jpg,conjunctivitis,valid,dog_conjunctivitis,.jpg
expansion\dog_conjunctivitis\valid_D21_0eb01928-60a5-11ec-8402-0a7404972c70_jpg.rf.BzBx5mGmHwBuzeuj92zB.jpg,valid_D21_0eb01928-60a5-11ec-8402-0a7404972c70_jpg.rf.BzBx5mGmHwBuzeuj92zB.jpg,conjunctivitis,valid,dog_conjunctivitis,.jpg
expansion\dog_conjunctivitis\valid_D21_0f00a607-60a5-11ec-8402-0a7404972c70_jpg.rf.EvVG19oydONQhYlkulf0.jpg,valid_D21_0f00a607-60a5-11ec-8402-0a7404972c70_jpg.rf.EvVG19oydONQhYlkulf0.jpg,conjunctivitis,valid,dog_conjunctivitis,.jpg
expansion\dog_conjunctivitis\valid_D21_10bb540a-60a5-11ec-8402-0a7404972c70_jpg.rf.ZIEHIVULZFlJd8sWHFaa.jpg,valid_D21_10bb540a-60a5-11ec-8402-0a7404972c70_jpg.rf.ZIEHIVULZFlJd8sWHFaa.jpg,conjunctivitis,valid,dog_conjunctivitis,.jpg
expansion\dog_conjunctivitis\valid_D2_03abffa6-60a5-11ec-8402-0a7404972c70_jpg.rf.DslIF9kAVOSrm5RwHrPF.jpg,valid_D2_03abffa6-60a5-11ec-8402-0a7404972c70_jpg.rf.DslIF9kAVOSrm5RwHrPF.jpg,conjunctivitis,valid,dog_conjunctivitis,.jpg
expansion\dog_conjunctivitis\valid_D2_0dd60584-60a5-11ec-8402-0a7404972c70_jpg.rf.o275oV47F8RBKjIGVxAA.jpg,valid_D2_0dd60584-60a5-11ec-8402-0a7404972c70_jpg.rf.o275oV47F8RBKjIGVxAA.jpg,conjunctivitis,valid,dog_conjunctivitis,.jpg
expansion\dog_conjunctivitis\valid_D2_0e7c0ce3-60a5-11ec-8402-0a7404972c70_jpg.rf.7x0d1EDZZWkdDl5mspXd.jpg,valid_D2_0e7c0ce3-60a5-11ec-8402-0a7404972c70_jpg.rf.7x0d1EDZZWkdDl5mspXd.jpg,conjunctivitis,valid,dog_conjunctivitis,.jpg
expansion\dog_conjunctivitis\valid_D2_1026f44f-60a5-11ec-8402-0a7404972c70_jpg.rf.r9qCb4MGJP3WBvkCNiOE.jpg,valid_D2_1026f44f-60a5-11ec-8402-0a7404972c70_jpg.rf.r9qCb4MGJP3WBvkCNiOE.jpg,conjunctivitis,valid,dog_conjunctivitis,.jpg
expansion\dog_conjunctivitis\valid_D2_103610b2-60a5-11ec-8402-0a7404972c70_jpg.rf.bsxF1vw2GYk8BVk5VbQ9.jpg,valid_D2_103610b2-60a5-11ec-8402-0a7404972c70_jpg.rf.bsxF1vw2GYk8BVk5VbQ9.jpg,conjunctivitis,valid,dog_conjunctivitis,.jpg
expansion\dog_conjunctivitis\valid_D2_103ced32-60a5-11ec-8402-0a7404972c70_jpg.rf.pHKuiGzHCsbbA30sAVhh.jpg,valid_D2_103ced32-60a5-11ec-8402-0a7404972c70_jpg.rf.pHKuiGzHCsbbA30sAVhh.jpg,conjunctivitis,valid,dog_conjunctivitis,.jpg
expansion\dog_conjunctivitis\valid_D2_108ff639-60a5-11ec-8402-0a7404972c70_jpg.rf.ZhQ4wCg8vAOcJvVhkNFZ.jpg,valid_D2_108ff639-60a5-11ec-8402-0a7404972c70_jpg.rf.ZhQ4wCg8vAOcJvVhkNFZ.jpg,conjunctivitis,valid,dog_conjunctivitis,.jpg
expansion\dog_conjunctivitis\valid_D2_10a3a455-60a5-11ec-8402-0a7404972c70_jpg.rf.AXeHq18WRm9m8klVilHW.jpg,valid_D2_10a3a455-60a5-11ec-8402-0a7404972c70_jpg.rf.AXeHq18WRm9m8klVilHW.jpg,conjunctivitis,valid,dog_conjunctivitis,.jpg
expansion\dog_conjunctivitis\valid_D2_12642350-60a5-11ec-8402-0a7404972c70_jpg.rf.bU1u2XmGlAciku9mc4QP.jpg,valid_D2_12642350-60a5-11ec-8402-0a7404972c70_jpg.rf.bU1u2XmGlAciku9mc4QP.jpg,conjunctivitis,valid,dog_conjunctivitis,.jpg
expansion\dog_conjunctivitis\valid_D2_126b0fdc-60a5-11ec-8402-0a7404972c70_jpg.rf.ZDugXDOyT2p2JJiYWuOe.jpg,valid_D2_126b0fdc-60a5-11ec-8402-0a7404972c70_jpg.rf.ZDugXDOyT2p2JJiYWuOe.jpg,conjunctivitis,valid,dog_conjunctivitis,.jpg
