path,reason,cluster_size,classes
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\pyoderma\roboflow__dog-and-cat-skin-disease-identification-2__bacterial_199_jpg.rf.cfd43a75e1ed4baa2821580265538c5d.jpg,exact_cross_class_conflict,4,hotspot|pyoderma
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__hotspot-46-_jpg.rf.3940fab82186443542328c4331e1cba2.jpg,exact_cross_class_conflict,3,hotspot|pyoderma
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__hotspot-46-_jpg.rf.d1ceef267bf2fcfe605156bc889e1b41.jpg,exact_cross_class_conflict,3,hotspot|pyoderma
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\pyoderma\roboflow__dog-and-cat-skin-disease-identification-2__bacterial_200_jpg.rf.1019333292b3c77454085dd12986719d.jpg,exact_cross_class_conflict,3,hotspot|pyoderma
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__hotspot-48-_jpg.rf.90c163447701b6e617b7067ff45ae7c3.jpg,exact_cross_class_conflict,5,hotspot|pyoderma|ringworm
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__hotspot-48-_jpg.rf.f1e2895d01150c2de572df334562470b.jpg,exact_cross_class_conflict,5,hotspot|pyoderma|ringworm
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__hotspot-63-_jpg.rf.e1c6ccb4c62112a07beb2fdd131ece3d.jpg,exact_cross_class_conflict,5,hotspot|pyoderma|ringworm
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\pyoderma\roboflow__dog-and-cat-skin-disease-identification-2__bacterial_202_jpg.rf.5983292aca7f45f1c4043d5169021a38.jpg,exact_cross_class_conflict,5,hotspot|pyoderma|ringworm
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\ringworm\roboflow__dog-and-cat-skin-disease-identification-2__hotspot-63-_jpg.rf.fe35b23f9b4c7db8897009c751b83bb8.jpg,exact_cross_class_conflict,5,hotspot|pyoderma|ringworm
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__hotspot-49-_jpg.rf.aad3d49b307f6785ec014ae156901dae.jpg,exact_cross_class_conflict,4,hotspot|pyoderma
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__hotspot-49-_jpg.rf.c33589a0161d19fcb05565fbb8187366.jpg,exact_cross_class_conflict,4,hotspot|pyoderma
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__hotspot-64-_jpg.rf.5c3d8468c2c805218ba0cef45f93177c.jpg,exact_cross_class_conflict,4,hotspot|pyoderma
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\pyoderma\roboflow__dog-and-cat-skin-disease-identification-2__bacterial_203_jpg.rf.5624d5bcb6e6f7977d1c425bec1a7b3b.jpg,exact_cross_class_conflict,4,hotspot|pyoderma
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__hotspot-51-_jpg.rf.30cfea2879637e9111455d9fb69edb86.jpg,exact_cross_class_conflict,4,hotspot|pyoderma
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__hotspot-51-_jpg.rf.fd98da1afcb331b0df76bbbc338e6252.jpg,exact_cross_class_conflict,4,hotspot|pyoderma
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__hotspot-66-_jpg.rf.bb80865618d788fee517257af14e5067.jpg,exact_cross_class_conflict,4,hotspot|pyoderma
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\pyoderma\roboflow__dog-and-cat-skin-disease-identification-2__bacterial_212_jpg.rf.bc62106132866528528d3d9053c953b2.jpg,exact_cross_class_conflict,4,hotspot|pyoderma
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__hotspot-53-_jpg.rf.cca2aa58ac1d2a5280b4851399e6dd42.jpg,exact_cross_class_conflict,4,hotspot|pyoderma
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__hotspot-53-_jpg.rf.e87a4a28f8bd170b813fe281fac86b9b.jpg,exact_cross_class_conflict,4,hotspot|pyoderma
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__hotspot-68-_jpg.rf.9db7e393c3ba476c62859a7fef429717.jpg,exact_cross_class_conflict,4,hotspot|pyoderma
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\pyoderma\roboflow__dog-and-cat-skin-disease-identification-2__bacterial_204_jpg.rf.7f7d3ae224d894acf98cae43919c1fd5.jpg,exact_cross_class_conflict,4,hotspot|pyoderma
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__hotspot-54-_jpg.rf.04cacbcb458ae843226506dd8767f77c.jpg,exact_cross_class_conflict,4,hotspot|pyoderma
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__hotspot-54-_jpg.rf.f76392f7168f936e1ca0a22806be4577.jpg,exact_cross_class_conflict,4,hotspot|pyoderma
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__hotspot-69-_jpg.rf.46df4308a8085421b55156d4f25959f9.jpg,exact_cross_class_conflict,4,hotspot|pyoderma
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\pyoderma\roboflow__dog-and-cat-skin-disease-identification-2__bacterial_205_jpg.rf.121a4010db87fac19c7ed450dac75536.jpg,exact_cross_class_conflict,4,hotspot|pyoderma
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__hotspot-55-_jpg.rf.ff0efdf860de9159bece52e07fcec2b1.jpg,same_class_duplicate,3,hotspot
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__hotspot-71-_jpg.rf.925516d9f712b60163a701995fd92417.jpg,same_class_duplicate,3,hotspot
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__hotspot-56-_jpg.rf.b1f468e731417b4c95a1e0d46d17230e.jpg,same_class_duplicate,2,hotspot
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__hotspot-59-_jpg.rf.2746a155da2caec765f1c5189206259a.jpg,exact_cross_class_conflict,3,hotspot|pyoderma
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__hotspot-59-_jpg.rf.d1a280fb6534193bd1b6f86a21cc8a7e.jpg,exact_cross_class_conflict,3,hotspot|pyoderma
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\pyoderma\roboflow__dog-and-cat-skin-disease-identification-2__bacterial_216_jpg.rf.3849f7cc9b596776a346408568c7131f.jpg,exact_cross_class_conflict,3,hotspot|pyoderma
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__hotspot-6-_jpg.rf.7033570169a4f62073bb705eb4cb2ccd.jpg,same_class_duplicate,3,hotspot
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__hotspot-8-_jpg.rf.ae6d4cc17961cae46448a339edf33b6c.jpg,same_class_duplicate,3,hotspot
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__hotspot-60-_jpg.rf.5ed1761f1e87a882f9b02415230c145a.jpg,exact_cross_class_conflict,4,hotspot|pyoderma
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__hotspot-60-_jpg.rf.8c8ef7357847c530136dd20b76c8b774.jpg,exact_cross_class_conflict,4,hotspot|pyoderma
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__hotspot-78-_jpg.rf.0a3cd2bf616c33967e2b8d2565bb354a.jpg,exact_cross_class_conflict,4,hotspot|pyoderma
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\pyoderma\roboflow__dog-and-cat-skin-disease-identification-2__bacterial_207_jpg.rf.f709b4049cd36c4800433abf1b8f36a2.jpg,exact_cross_class_conflict,4,hotspot|pyoderma
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__hotspot-62-_jpg.rf.0b3961c2de82b97199bb24cfb3f6289f.jpg,exact_cross_class_conflict,4,hotspot|pyoderma
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__hotspot-62-_jpg.rf.4f93d050be78a1fe983443c74e80db42.jpg,exact_cross_class_conflict,4,hotspot|pyoderma
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__hotspot-80-_jpg.rf.8eb3bc5e10f94fadbb5a601b945d92cc.jpg,exact_cross_class_conflict,4,hotspot|pyoderma
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\pyoderma\roboflow__dog-and-cat-skin-disease-identification-2__bacterial_209_jpg.rf.a7048621eae9223d41ad5766e3d1c963.jpg,exact_cross_class_conflict,4,hotspot|pyoderma
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__hotspot-63-_jpg.rf.7154a8c55f00b870d08a54c8bfd81388.jpg,same_class_duplicate,3,hotspot
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__hotspot-81-_jpg.rf.ee5d2c5f8bbf619ce040237871dec0cf.jpg,same_class_duplicate,3,hotspot
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__hotspot-64-_jpg.rf.e577597d5937facbc0c26b3c6a5e34eb.jpg,same_class_duplicate,3,hotspot
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__hotspot-82-_jpg.rf.70a7f84d91b847b013874ef3040dc891.jpg,same_class_duplicate,3,hotspot
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__hotspot-66-_jpg.rf.bc92e2706e71a6beabe721785c888d3b.jpg,same_class_duplicate,3,hotspot
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__hotspot-84-_jpg.rf.1ebf594cbf0665aaa84b9815351c7787.jpg,same_class_duplicate,3,hotspot
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__hotspot-67-_jpg.rf.73a0ab823fbfc8d476e0036a5251ebb1.jpg,exact_cross_class_conflict,4,hotspot|pyoderma
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__hotspot-67-_jpg.rf.757205e6ce8f754516f40629e971a4d0.jpg,exact_cross_class_conflict,4,hotspot|pyoderma
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__hotspot-85-_jpg.rf.e0f841152f539ceb60deb84438128a5b.jpg,exact_cross_class_conflict,4,hotspot|pyoderma
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\pyoderma\roboflow__dog-and-cat-skin-disease-identification-2__bacterial_213_jpg.rf.92eff4b3d428aa131d43a0ae9f27c809.jpg,exact_cross_class_conflict,4,hotspot|pyoderma
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__hotspot-68-_jpg.rf.43a9a2a78ad383f3bf15417a1d79e690.jpg,exact_cross_class_conflict,3,hotspot|pyoderma
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__hotspot-68-_jpg.rf.808d224cbf14e18fd00765e4bb67e16b.jpg,exact_cross_class_conflict,3,hotspot|pyoderma
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\pyoderma\roboflow__dog-and-cat-skin-disease-identification-2__bacterial_214_jpg.rf.c1d54301c1b06155add756d9d3f73a98.jpg,exact_cross_class_conflict,3,hotspot|pyoderma
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__hotspot-70-_jpg.rf.c5756ec48acf18ea2137b41ec54439b1.jpg,exact_cross_class_conflict,3,hotspot|ringworm
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__hotspot-70-_jpg.rf.e85a015cb161608ff332a6a38a8384b4.jpg,exact_cross_class_conflict,3,hotspot|ringworm
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\ringworm\roboflow__dog-and-cat-skin-disease-identification-2__hotspot-70-_jpg.rf.92d35f2763ffe0ce56e3e484f5d1126d.jpg,exact_cross_class_conflict,3,hotspot|ringworm
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__hotspot-71-_jpg.rf.3ca7d634d549669d27f19e8ab13170e7.jpg,same_class_duplicate,3,hotspot
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__hotspot-90-_jpg.rf.1fd98db77f78c90cc503113a515a9c43.jpg,same_class_duplicate,3,hotspot
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__hotspot-73-_jpg.rf.8da28c2ac6cd3395edcf1eb5a9629df1.jpg,same_class_duplicate,2,hotspot
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__hotspot-75-_jpg.rf.4d7a23a4f7dd2b0d6f1467ce18ce6877.jpg,same_class_duplicate,3,hotspot
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__hotspot-94-_jpg.rf.d15df7fc6ec8feb2ac5a81d4565e3d5f.jpg,same_class_duplicate,3,hotspot
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__hotspot-76-_jpg.rf.e64b0cd056222657e4b3403ad04d6c03.jpg,same_class_duplicate,3,hotspot
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__hotspot-95-_jpg.rf.06288474e1a2627cb14f66b04b2edc70.jpg,same_class_duplicate,3,hotspot
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__hotspot-78-_jpg.rf.0026684c48b578f11443787a53ac8fcb.jpg,exact_cross_class_conflict,4,hotspot|pyoderma
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__hotspot-78-_jpg.rf.55c875631e75f5131d07e21fc72c738d.jpg,exact_cross_class_conflict,4,hotspot|pyoderma
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__hotspot-98-_jpg.rf.3b93b96f1d60980dce840dd1ce884adc.jpg,exact_cross_class_conflict,4,hotspot|pyoderma
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\pyoderma\roboflow__dog-and-cat-skin-disease-identification-2__bacterial_217_jpg.rf.519e0adbc1631740561c76cb260f5574.jpg,exact_cross_class_conflict,4,hotspot|pyoderma
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__hotspot-79-_jpg.rf.b936eebd4f1738add7b42859f06d0c31.jpg,exact_cross_class_conflict,3,hotspot|pyoderma
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__hotspot-79-_jpg.rf.db86ece15c989a9af780a81dee8a064d.jpg,exact_cross_class_conflict,3,hotspot|pyoderma
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\pyoderma\roboflow__dog-and-cat-skin-disease-identification-2__bacterial_233_jpg.rf.549ee0d949f4206ca4fbfcadf61aad04.jpg,exact_cross_class_conflict,3,hotspot|pyoderma
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__hotspot-8-_jpg.rf.ef678b0b6c570f69ea5e52fb8fecc09d.jpg,same_class_duplicate,2,hotspot
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__hotspot-85-_jpg.rf.75cf8a6bbc28528588fc148abfecd827.jpg,exact_cross_class_conflict,3,hotspot|pyoderma
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__hotspot-85-_jpg.rf.bea30004133982631432079f2d73c028.jpg,exact_cross_class_conflict,3,hotspot|pyoderma
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\pyoderma\roboflow__dog-and-cat-skin-disease-identification-2__bacterial_225_jpg.rf.2edcb5abfa0988d2b3d08f167d9940ee.jpg,exact_cross_class_conflict,3,hotspot|pyoderma
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__hotspot-89-_jpg.rf.6de7ca3e3606a89fa3c731ea7c894011.jpg,same_class_duplicate,2,hotspot
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__hotspot-91-_jpg.rf.50c72d12a5991f1ed92783d542580600.jpg,exact_cross_class_conflict,3,hotspot|pyoderma
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__hotspot-91-_jpg.rf.ba1d3f7b73378dd30aaef6ece233de32.jpg,exact_cross_class_conflict,3,hotspot|pyoderma
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\pyoderma\roboflow__dog-and-cat-skin-disease-identification-2__bacterial_228_jpg.rf.d14fd2afe98e8667635e87178dbf0075.jpg,exact_cross_class_conflict,3,hotspot|pyoderma
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__Lick_granuloma_1_jpg.rf.e8253ab5f35f0c0df1990e9233e49a0f.jpg,exact_cross_class_conflict,2,hotspot|ringworm
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\ringworm\roboflow__dog-and-cat-skin-disease-identification-2__Lick_granuloma_1_jpg.rf.980f0d82644ba7c6ce453cddfe9bee32.jpg,exact_cross_class_conflict,2,hotspot|ringworm
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__May-is-allergy-awareness-month-here-at-The-Shot-Spot_00028_jpg.rf.291834af2abc34d06b6eb10adab9687d.jpg,same_class_duplicate,2,hotspot
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__May-is-allergy-awareness-month-here-at-The-Shot-Spot_01552_jpg.rf.4637241668fcf553448c35ad3997c3aa.jpg,exact_cross_class_conflict,2,hotspot|ringworm
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\ringworm\roboflow__dog-and-cat-skin-disease-identification-2__May-is-allergy-awareness-month-here-at-The-Shot-Spot_01552_jpg.rf.ec632389d9a339e4481dec4128c46eae.jpg,exact_cross_class_conflict,2,hotspot|ringworm
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__May-is-allergy-awareness-month-here-at-The-Shot-Spot_01654_jpg.rf.e04f8920f9d736b4bbc5bf60251af22b.jpg,same_class_duplicate,2,hotspot
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__May-is-allergy-awareness-month-here-at-The-Shot-Spot_02797_jpg.rf.5782c7c27dd3f109093f92e4588d5eb6.jpg,exact_cross_class_conflict,2,hotspot|ringworm
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\ringworm\roboflow__dog-and-cat-skin-disease-identification-2__May-is-allergy-awareness-month-here-at-The-Shot-Spot_02797_jpg.rf.19881a774a9736bfac9704531c5c3d26.jpg,exact_cross_class_conflict,2,hotspot|ringworm
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__OIP-8-_x16_jpg.rf.0ffb9cce876d59ddcf422c387cdd43c6.jpg,exact_cross_class_conflict,2,hotspot|ringworm
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\ringworm\roboflow__dog-and-cat-skin-disease-identification-2__OIP-8-_x16_jpg.rf.fc01cd1c8bf96e0bd3ca5880ff6198d0.jpg,exact_cross_class_conflict,2,hotspot|ringworm
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__pic9_jpg.rf.0c8d3d873e9c5e5e63712ad08f540dfb.jpg,exact_cross_class_conflict,2,hotspot|pyoderma
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\pyoderma\roboflow__dog-and-cat-skin-disease-identification-2__pic9_jpg.rf.dbf7b9faeaee38e845d82d9e2319158d.jpg,exact_cross_class_conflict,2,hotspot|pyoderma
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__preprocessed_HOTSPOT_003_png_png.rf.1bbc44fc067a2851f7f0f3b5647ef37d.jpg,exact_cross_class_conflict,2,hotspot|pyoderma
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\pyoderma\roboflow__dog-and-cat-skin-disease-identification-2__bacterial_247_jpg.rf.d16c957a66568a808b6c7ff0b1be480c.jpg,exact_cross_class_conflict,2,hotspot|pyoderma
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__preprocessed_HOTSPOT_004_jpg.rf.673f82605ca7367a57c13bd93556a9e7.jpg,exact_cross_class_conflict,2,hotspot|pyoderma
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\pyoderma\roboflow__dog-and-cat-skin-disease-identification-2__bacterial_248_jpg.rf.dca895b9962cc1d1bd58137bf8ade104.jpg,exact_cross_class_conflict,2,hotspot|pyoderma
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__preprocessed_HOTSPOT_006_jpg.rf.186c355637a344e6fc65aa28b078fdbb.jpg,exact_cross_class_conflict,2,hotspot|pyoderma
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\pyoderma\roboflow__dog-and-cat-skin-disease-identification-2__bacterial_252_jpg.rf.db4c629baf858f77661d10912383e720.jpg,exact_cross_class_conflict,2,hotspot|pyoderma
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__preprocessed_HOTSPOT_009_jpg.rf.386c48d46c0c92e82ec33a0f9c8ffa27.jpg,exact_cross_class_conflict,3,hotspot|pyoderma
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\pyoderma\roboflow__dog-and-cat-skin-disease-identification-2__bacterial_256_jpg.rf.ab4cae95ec697e68dced5aa97963a553.jpg,exact_cross_class_conflict,3,hotspot|pyoderma
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\pyoderma\roboflow__dog-and-cat-skin-disease-identification-2__bacterial_derm_25_jpg.rf.d1779e69bfed23785e1d36341da1efef.jpg,exact_cross_class_conflict,3,hotspot|pyoderma
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__preprocessed_HOTSPOT_041_jpg.rf.b78cb54ee95b7fa78818164eec07dc9c.jpg,exact_cross_class_conflict,2,hotspot|pyoderma
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\pyoderma\roboflow__dog-and-cat-skin-disease-identification-2__bacterial_293_jpg.rf.baae9714daf0e2ec53da0d30c60d63be.jpg,exact_cross_class_conflict,2,hotspot|pyoderma
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__preprocessed_HOTSPOT_043_jpg.rf.1d2c82f747f20b8a9136927ffe0f2c2a.jpg,exact_cross_class_conflict,2,hotspot|pyoderma
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\pyoderma\roboflow__dog-and-cat-skin-disease-identification-2__bacterial_300_jpg.rf.9a54da273347e8537ec0c3c3eb66f98c.jpg,exact_cross_class_conflict,2,hotspot|pyoderma
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__preprocessed_HOTSPOT_044_jpg.rf.10d77e16fa634cf975f74f9d76c1caf5.jpg,exact_cross_class_conflict,2,hotspot|pyoderma
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\pyoderma\roboflow__dog-and-cat-skin-disease-identification-2__bacterial_303_jpg.rf.a667d6b538c6e2a95e15f41983a3079d.jpg,exact_cross_class_conflict,2,hotspot|pyoderma
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__preprocessed_HOTSPOT_046_jpg.rf.d8042cc4529e1541517e38092c678d94.jpg,exact_cross_class_conflict,2,hotspot|pyoderma
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\pyoderma\roboflow__dog-and-cat-skin-disease-identification-2__bacterial_307_jpg.rf.cb179901d2e2039eda61ca9b060df728.jpg,exact_cross_class_conflict,2,hotspot|pyoderma
