path,status,reason
expansion\dog_conjunctivitis\train_D1_18cb22e6-60a5-11ec-8402-0a7404972c70_jpg.rf.fW5MI5bD6NcfJTtVwBLl.jpg,flagged,likely_blurry (var=15.9)
expansion\dog_conjunctivitis\train_D1_18d0763e-60a5-11ec-8402-0a7404972c70_jpg.rf.3qq5vYKXD8oqOxIpWrzP.jpg,flagged,likely_blurry (var=9.7)
expansion\dog_conjunctivitis\train_D1_18d3cd74-60a5-11ec-8402-0a7404972c70_jpg.rf.Ekx9dTKgLC7sHXMosudX.jpg,flagged,likely_blurry (var=25.9)
expansion\dog_conjunctivitis\train_D1_18f6490a-60a5-11ec-8402-0a7404972c70_jpg.rf.CtGpk2HNiDLpakTQ7Jfn.jpg,flagged,likely_blurry (var=7.7)
expansion\dog_conjunctivitis\train_D1_18fa2a21-60a5-11ec-8402-0a7404972c70_jpg.rf.fmDcQRpciNnqNd7DukPt.jpg,flagged,likely_blurry (var=9.2)
expansion\dog_conjunctivitis\train_D1_18fa50a7-60a5-11ec-8402-0a7404972c70_jpg.rf.ptwNUcDHONbunbdXppMa.jpg,flagged,likely_blurry (var=12.3)
expansion\dog_conjunctivitis\train_D1_1908055c-60a5-11ec-8402-0a7404972c70_jpg.rf.KbSEBX2uCVq50UDcjmIF.jpg,flagged,likely_blurry (var=8.9)
expansion\dog_conjunctivitis\train_D1_19096669-60a5-11ec-8402-0a7404972c70_jpg.rf.3fBUbxwrhh2iwiFQO3M0.jpg,flagged,likely_blurry (var=5.6)
expansion\dog_conjunctivitis\train_D1_190f17d1-60a5-11ec-8402-0a7404972c70_jpg.rf.malVp29WdVjdHpUFf0Vz.jpg,flagged,likely_blurry (var=11.9)
expansion\dog_conjunctivitis\train_D1_1921919f-60a5-11ec-8402-0a7404972c70_jpg.rf.QlC3lhK7rpf4T5o6281W.jpg,flagged,likely_blurry (var=8.7)
expansion\dog_conjunctivitis\train_D1_1942f57c-60a5-11ec-8402-0a7404972c70_jpg.rf.N0EQISftXltTqh217h79.jpg,flagged,likely_blurry (var=10.6)
expansion\dog_conjunctivitis\train_D1_19493cd4-60a5-11ec-8402-0a7404972c70_jpg.rf.i0cP3XIxsEjB4aSZupgO.jpg,flagged,likely_blurry (var=13.3)
expansion\dog_conjunctivitis\train_D1_197a4483-60a5-11ec-8402-0a7404972c70_jpg.rf.MKRyyHSzr28qAPavSloO.jpg,ok,
expansion\dog_conjunctivitis\train_D1_19e68e08-60a5-11ec-8402-0a7404972c70_jpg.rf.DbDLP7kHHD9BF8w2IzYs.jpg,ok,
expansion\dog_conjunctivitis\train_D1_19ef0a8b-60a5-11ec-8402-0a7404972c70_jpg.rf.5DV3AAzYehJdfKeQ7HJ7.jpg,ok,
expansion\dog_conjunctivitis\train_D1_1ce24e54-60a5-11ec-8402-0a7404972c70_jpg.rf.03MgAeF1fSs4wrvLOclS.jpg,flagged,likely_blurry (var=9.0)
expansion\dog_conjunctivitis\train_D1_20c15c33-60a5-11ec-8402-0a7404972c70_jpg.rf.omMs4gQDKV2BqiMtS2ts.jpg,flagged,likely_blurry (var=7.1)
expansion\dog_conjunctivitis\train_D1_20c8dbac-60a5-11ec-8402-0a7404972c70_jpg.rf.9D4AY1UeV6uvdGzPDND5.jpg,flagged,likely_blurry (var=14.9)
expansion\dog_conjunctivitis\train_D1_20ccf456-60a5-11ec-8402-0a7404972c70_jpg.rf.g47BNDfdPbGvYmWvrIu5.jpg,ok,
expansion\dog_conjunctivitis\train_D1_20f66c86-60a5-11ec-8402-0a7404972c70_jpg.rf.HPepb2ApQ4cFl1MsLV4s.jpg,flagged,likely_blurry (var=10.7)
expansion\dog_conjunctivitis\train_D1_2110c769-60a5-11ec-8402-0a7404972c70_jpg.rf.MgAqVRDq633l5LcraGRs.jpg,flagged,likely_blurry (var=17.1)
expansion\dog_conjunctivitis\train_D1_21168113-60a5-11ec-8402-0a7404972c70_jpg.rf.7OgvCdF0qxKK4aQA2teZ.jpg,flagged,likely_blurry (var=18.0)
expansion\dog_conjunctivitis\train_D1_211b8110-60a5-11ec-8402-0a7404972c70_jpg.rf.ljDrMgWY5CRU0Q4qxTuH.jpg,flagged,likely_blurry (var=13.1)
expansion\dog_conjunctivitis\train_D1_212718cc-60a5-11ec-8402-0a7404972c70_jpg.rf.MshSFkbpV4oqyIBfjcBs.jpg,flagged,likely_blurry (var=5.7)
expansion\dog_conjunctivitis\train_D1_2133fc25-60a5-11ec-8402-0a7404972c70_jpg.rf.vmT5DPTeXM9QnfBVLp9B.jpg,flagged,likely_blurry (var=25.4)
expansion\dog_conjunctivitis\train_D1_213bf71d-60a5-11ec-8402-0a7404972c70_jpg.rf.Gx7lslKZVel7rDQoH9Op.jpg,flagged,likely_blurry (var=9.4)
expansion\dog_conjunctivitis\train_D1_21450e9e-60a5-11ec-8402-0a7404972c70_jpg.rf.U8U3HEepOReeMpW156XX.jpg,flagged,likely_blurry (var=9.6)
expansion\dog_conjunctivitis\train_D1_2146cf15-60a5-11ec-8402-0a7404972c70_jpg.rf.128I7oTHNLadM8zcr7w3.jpg,flagged,likely_blurry (var=19.7)
expansion\dog_conjunctivitis\train_D1_30d10647-60a5-11ec-8402-0a7404972c70_jpg.rf.5XjlJ3rBoiOV5Wuieigw.jpg,flagged,likely_blurry (var=23.8)
expansion\dog_conjunctivitis\train_D1_30d18fc3-60a5-11ec-8402-0a7404972c70_jpg.rf.t1IXyYv8WqdC9pgUNoLR.jpg,flagged,likely_blurry (var=19.7)
expansion\dog_conjunctivitis\train_D1_310e5844-60a5-11ec-8402-0a7404972c70_jpg.rf.qEuVssJOIGCfvEnHYsHa.jpg,flagged,likely_blurry (var=10.0)
expansion\dog_conjunctivitis\train_D1_3124f39e-60a5-11ec-8402-0a7404972c70_jpg.rf.7LpJm1pzEIygoWAS0qDZ.jpg,flagged,likely_blurry (var=25.1)
expansion\dog_conjunctivitis\train_D1_314408f3-60a5-11ec-8402-0a7404972c70_jpg.rf.rfKyWdGkS7sJI7auSIDP.jpg,flagged,likely_blurry (var=10.3)
expansion\dog_conjunctivitis\train_D1_31a13eca-60a5-11ec-8402-0a7404972c70_jpg.rf.6TeNB2pez357l1mBS6N5.jpg,flagged,likely_blurry (var=13.6)
expansion\dog_conjunctivitis\train_D20_0369c5e6-60a5-11ec-8402-0a7404972c70_jpg.rf.4ClVlU0pQx0dz5MUdIcj.jpg,ok,
expansion\dog_conjunctivitis\train_D20_0386b9cf-60a5-11ec-8402-0a7404972c70_jpg.rf.BK0J8LyqglfE8yARcsna.jpg,ok,
expansion\dog_conjunctivitis\train_D20_1012dceb-60a5-11ec-8402-0a7404972c70_jpg.rf.2W8UIUarwrjhvddF4wd0.jpg,flagged,likely_blurry (var=10.1)
expansion\dog_conjunctivitis\train_D20_1026dcf4-60a5-11ec-8402-0a7404972c70_jpg.rf.Sjy80NDIMv8g8nFAv6jG.jpg,flagged,likely_blurry (var=9.4)
expansion\dog_conjunctivitis\train_D20_1026f9ba-60a5-11ec-8402-0a7404972c70_jpg.rf.jMxytvlUPV6FpoHHk0nM.jpg,flagged,likely_blurry (var=5.3)
expansion\dog_conjunctivitis\train_D20_1029d9cd-60a5-11ec-8402-0a7404972c70_jpg.rf.pgml2fLIK4Jbj97rb4mQ.jpg,flagged,likely_blurry (var=9.9)
expansion\dog_conjunctivitis\train_D20_103268fb-60a5-11ec-8402-0a7404972c70_jpg.rf.6vQPQoC41HnJk3TexKvF.jpg,flagged,likely_blurry (var=10.3)
expansion\dog_conjunctivitis\train_D20_103328ec-60a5-11ec-8402-0a7404972c70_jpg.rf.HkgZTtoVxSeWv8HSYN6K.jpg,flagged,likely_blurry (var=7.9)
expansion\dog_conjunctivitis\train_D20_10365c62-60a5-11ec-8402-0a7404972c70_jpg.rf.lsnmgip5KzORQjIuKTpp.jpg,flagged,likely_blurry (var=7.8)
expansion\dog_conjunctivitis\train_D20_10390838-60a5-11ec-8402-0a7404972c70_jpg.rf.IjpTxvvRl56Wd3mBNq7J.jpg,flagged,likely_blurry (var=10.0)
expansion\dog_conjunctivitis\train_D20_1039126e-60a5-11ec-8402-0a7404972c70_jpg.rf.fyqEAmOWHqpRtv9s0OHK.jpg,flagged,likely_blurry (var=7.9)
expansion\dog_conjunctivitis\train_D20_10391848-60a5-11ec-8402-0a7404972c70_jpg.rf.dzwV2DiP9hrlqWiEKnUO.jpg,flagged,likely_blurry (var=7.9)
expansion\dog_conjunctivitis\train_D20_1047dcb9-60a5-11ec-8402-0a7404972c70_jpg.rf.2kqLalJ3olvAtJhIq1mL.jpg,flagged,likely_blurry (var=7.0)
expansion\dog_conjunctivitis\train_D20_1062f774-60a5-11ec-8402-0a7404972c70_jpg.rf.7nyYkIKB1OqjlAjlymLw.jpg,flagged,likely_blurry (var=10.6)
expansion\dog_conjunctivitis\train_D20_1074b2ed-60a5-11ec-8402-0a7404972c70_jpg.rf.S98Ca8jwITswfMYFnAqA.jpg,flagged,likely_blurry (var=6.4)
expansion\dog_conjunctivitis\train_D20_1116540f-60a5-11ec-8402-0a7404972c70_jpg.rf.RJJvPGoStcuQHL76v7KP.jpg,flagged,likely_blurry (var=8.4)
expansion\dog_conjunctivitis\train_D20_11272dd8-60a5-11ec-8402-0a7404972c70_jpg.rf.Tjqq9uyEGRB5TcR8saRG.jpg,flagged,likely_blurry (var=12.2)
expansion\dog_conjunctivitis\train_D20_118998b6-60a5-11ec-8402-0a7404972c70_jpg.rf.8ChMEwns2gr3RzjDC1qr.jpg,flagged,likely_blurry (var=10.6)
expansion\dog_conjunctivitis\train_D20_1293c6fe-60a5-11ec-8402-0a7404972c70_jpg.rf.Z7dQqEdYk46ws0lfDZ6Z.jpg,flagged,likely_blurry (var=13.2)
expansion\dog_conjunctivitis\train_D20_1295d789-60a5-11ec-8402-0a7404972c70_jpg.rf.vOQTkJI75jiNgrc5SrlP.jpg,flagged,likely_blurry (var=13.8)
expansion\dog_conjunctivitis\train_D20_1513ec13-60a5-11ec-8402-0a7404972c70_jpg.rf.E7qJClzX3E4BQfrmN95Y.jpg,ok,
expansion\dog_conjunctivitis\train_D20_16565455-60a5-11ec-8402-0a7404972c70_jpg.rf.frzTHMJnN4jbULJx93gI.jpg,flagged,likely_blurry (var=9.3)
expansion\dog_conjunctivitis\train_D20_1662a865-60a5-11ec-8402-0a7404972c70_jpg.rf.ajFnQOunk5LzDFFUKT47.jpg,flagged,likely_blurry (var=17.7)
expansion\dog_conjunctivitis\train_D20_184915f4-60a5-11ec-8402-0a7404972c70_jpg.rf.BynidkLNb00fR1UWJMCZ.jpg,ok,
expansion\dog_conjunctivitis\train_D20_1883e713-60a5-11ec-8402-0a7404972c70_jpg.rf.HJt0HCeOB5FhvZTLE2M3.jpg,ok,
expansion\dog_conjunctivitis\train_D20_1888b222-60a5-11ec-8402-0a7404972c70_jpg.rf.LjQXHooWmJekenWo0gBh.jpg,flagged,likely_blurry (var=21.4)
expansion\dog_conjunctivitis\train_D20_1903310a-60a5-11ec-8402-0a7404972c70_jpg.rf.Lk7XA5BOr18X7lIfMSl6.jpg,ok,
expansion\dog_conjunctivitis\train_D20_19186c65-60a5-11ec-8402-0a7404972c70_jpg.rf.CEaY380DxBy0FA6kqO06.jpg,ok,
expansion\dog_conjunctivitis\train_D20_1924eab4-60a5-11ec-8402-0a7404972c70_jpg.rf.ovvG6T5DkTPsgUqOIuT1.jpg,ok,
expansion\dog_conjunctivitis\train_D20_19783a6c-60a5-11ec-8402-0a7404972c70_jpg.rf.AfkRTUKAuQhUF1ijLA8H.jpg,flagged,likely_blurry (var=17.9)
expansion\dog_conjunctivitis\train_D20_2105b756-60a5-11ec-8402-0a7404972c70_jpg.rf.w4kWXH5wQuxkm2fHsUVM.jpg,ok,
expansion\dog_conjunctivitis\train_D20_210662fe-60a5-11ec-8402-0a7404972c70_jpg.rf.qON9DrhYlpvSBZuZtLdu.jpg,flagged,likely_blurry (var=9.2)
expansion\dog_conjunctivitis\train_D20_2110bc23-60a5-11ec-8402-0a7404972c70_jpg.rf.kEVAgenBSKE63YaJe3Si.jpg,flagged,likely_blurry (var=18.0)
expansion\dog_conjunctivitis\train_D20_2124c080-60a5-11ec-8402-0a7404972c70_jpg.rf.ARrjmy5Y4p4wR5Rmq4Lj.jpg,flagged,likely_blurry (var=6.6)
expansion\dog_conjunctivitis\train_D20_21294d84-60a5-11ec-8402-0a7404972c70_jpg.rf.2GGClFBRNbOaMkeCKewI.jpg,ok,
expansion\dog_conjunctivitis\train_D20_21413d56-60a5-11ec-8402-0a7404972c70_jpg.rf.5vbUGEXpNyR6K7qVoQGp.jpg,flagged,likely_blurry (var=7.4)
expansion\dog_conjunctivitis\train_D20_21446526-60a5-11ec-8402-0a7404972c70_jpg.rf.HrCQNM81jmEZSfLMXodq.jpg,flagged,likely_blurry (var=16.0)
expansion\dog_conjunctivitis\train_D20_310211ef-60a5-11ec-8402-0a7404972c70_jpg.rf.4PJisTeYBns96yRt4884.jpg,flagged,likely_blurry (var=9.0)
expansion\dog_conjunctivitis\train_D20_31062032-60a5-11ec-8402-0a7404972c70_jpg.rf.fa883gwkO8foavcFPq8m.jpg,flagged,likely_blurry (var=10.5)
expansion\dog_conjunctivitis\train_D20_3150c312-60a5-11ec-8402-0a7404972c70_jpg.rf.2JuLsdqjpwPCfJRAYieR.jpg,flagged,likely_blurry (var=3.5)
expansion\dog_conjunctivitis\train_D20_386e1c26-60a5-11ec-8402-0a7404972c70_jpg.rf.AZhMjW1NTPMBs5vIcZyp.jpg,flagged,likely_blurry (var=13.5)
expansion\dog_conjunctivitis\train_D21_0d5040b9-60a5-11ec-8402-0a7404972c70_jpg.rf.ot657nphJMtz71g4KXYB.jpg,flagged,likely_blurry (var=8.1)
expansion\dog_conjunctivitis\train_D21_0d520aa4-60a5-11ec-8402-0a7404972c70_jpg.rf.TvbVxCPwkzEYZdAvOq57.jpg,flagged,likely_blurry (var=8.8)
expansion\dog_conjunctivitis\train_D21_0d521a1f-60a5-11ec-8402-0a7404972c70_jpg.rf.tEg12MuqF6pj1YldgU1U.jpg,flagged,likely_blurry (var=9.8)
expansion\dog_conjunctivitis\train_D21_0da9b880-60a5-11ec-8402-0a7404972c70_jpg.rf.TewcEX4vt5PRyCJvYWWF.jpg,flagged,likely_blurry (var=7.7)
expansion\dog_conjunctivitis\train_D21_0db264cd-60a5-11ec-8402-0a7404972c70_jpg.rf.fzSiADLRznbAypt9Gh1u.jpg,flagged,likely_blurry (var=9.9)
expansion\dog_conjunctivitis\train_D21_0dc5063b-60a5-11ec-8402-0a7404972c70_jpg.rf.uRPdIfyp799T5S8TTAhQ.jpg,flagged,likely_blurry (var=8.2)
expansion\dog_conjunctivitis\train_D21_0dc91168-60a5-11ec-8402-0a7404972c70_jpg.rf.Kh8PDBK9liftRTjUSZgg.jpg,flagged,likely_blurry (var=9.5)
expansion\dog_conjunctivitis\train_D21_0dc92c37-60a5-11ec-8402-0a7404972c70_jpg.rf.2SagEqslZKgKTVonWriA.jpg,flagged,likely_blurry (var=8.7)
expansion\dog_conjunctivitis\train_D21_0dccac66-60a5-11ec-8402-0a7404972c70_jpg.rf.5KaVemtwAWQRF91sbnf1.jpg,flagged,likely_blurry (var=10.5)
expansion\dog_conjunctivitis\train_D21_0dd071db-60a5-11ec-8402-0a7404972c70_jpg.rf.AJm4g0xzy6HbdtqqFkNn.jpg,flagged,likely_blurry (var=10.1)
expansion\dog_conjunctivitis\train_D21_0df5d639-60a5-11ec-8402-0a7404972c70_jpg.rf.a3vml711WjBvEBfaMkOH.jpg,flagged,likely_blurry (var=12.4)
expansion\dog_conjunctivitis\train_D21_0df8ad35-60a5-11ec-8402-0a7404972c70_jpg.rf.NGbbV1ghaG5tIsbSVyzB.jpg,flagged,likely_blurry (var=13.2)
expansion\dog_conjunctivitis\train_D21_0e7d5759-60a5-11ec-8402-0a7404972c70_jpg.rf.dEavetgKG8Fw26sgLND5.jpg,flagged,likely_blurry (var=29.4)
expansion\dog_conjunctivitis\train_D21_0e802e7f-60a5-11ec-8402-0a7404972c70_jpg.rf.Zc65ZI3bG53f1gO1MTbO.jpg,flagged,likely_blurry (var=25.8)
expansion\dog_conjunctivitis\train_D21_0e826b44-60a5-11ec-8402-0a7404972c70_jpg.rf.6aDHkzRdsfho9a5H5uIU.jpg,ok,
expansion\dog_conjunctivitis\train_D21_0eeb8a3c-60a5-11ec-8402-0a7404972c70_jpg.rf.6DshP5uEAwPYYYSjdJ55.jpg,ok,
expansion\dog_conjunctivitis\train_D21_0ffd5525-60a5-11ec-8402-0a7404972c70_jpg.rf.EsEvroQsx1K3Kxjk6q6P.jpg,flagged,likely_blurry (var=18.9)
expansion\dog_conjunctivitis\train_D21_10a3c9b9-60a5-11ec-8402-0a7404972c70_jpg.rf.JJRSqDZ0eIeVHH2Q6alO.jpg,flagged,likely_blurry (var=8.9)
expansion\dog_conjunctivitis\train_D21_10afbd9d-60a5-11ec-8402-0a7404972c70_jpg.rf.rTi735nrOfuqIHEaU7ZX.jpg,flagged,likely_blurry (var=8.4)
expansion\dog_conjunctivitis\train_D21_10bb4ec1-60a5-11ec-8402-0a7404972c70_jpg.rf.l4CCdfIr1UqKQYDzcaOC.jpg,flagged,likely_blurry (var=14.5)
expansion\dog_conjunctivitis\train_D21_1c39a804-60a5-11ec-8402-0a7404972c70_jpg.rf.GxlTfTbbWacqvZOXEPPX.jpg,ok,
expansion\dog_conjunctivitis\train_D21_1cf68941-60a5-11ec-8402-0a7404972c70_jpg.rf.zxd6Xf8QG4DxGHl0WWdL.jpg,flagged,likely_blurry (var=11.2)
expansion\dog_conjunctivitis\train_D21_3b461c6d-60a5-11ec-8402-0a7404972c70_jpg.rf.XumZn1NqG64mYt3BAewv.jpg,flagged,likely_blurry (var=2.4)
expansion\dog_conjunctivitis\train_D2_02fd1525-60a5-11ec-8402-0a7404972c70_jpg.rf.vA8TByIsACZ79HFGFJRH.jpg,flagged,likely_blurry (var=8.6)
expansion\dog_conjunctivitis\train_D2_03721ab8-60a5-11ec-8402-0a7404972c70_jpg.rf.1lXlQ0jx5Q0Ypa3mui38.jpg,flagged,likely_blurry (var=27.2)
expansion\dog_conjunctivitis\train_D2_0d4e8a3e-60a5-11ec-8402-0a7404972c70_jpg.rf.Ybma984Ngblo1u4vXv3c.jpg,flagged,likely_blurry (var=9.2)
expansion\dog_conjunctivitis\train_D2_0d4f46be-60a5-11ec-8402-0a7404972c70_jpg.rf.ssqWkTQF6gclUP1zj78f.jpg,flagged,likely_blurry (var=10.5)
expansion\dog_conjunctivitis\train_D2_0d516ece-60a5-11ec-8402-0a7404972c70_jpg.rf.y60JpITSZFTmjnEgZqtw.jpg,flagged,likely_blurry (var=10.5)
expansion\dog_conjunctivitis\train_D2_0daa2b02-60a5-11ec-8402-0a7404972c70_jpg.rf.sMKmVaj9Zb9u5bysic39.jpg,flagged,likely_blurry (var=12.6)
expansion\dog_conjunctivitis\train_D2_0db1f1c3-60a5-11ec-8402-0a7404972c70_jpg.rf.wqTqTPgojFSAiVZvq9Ph.jpg,flagged,likely_blurry (var=10.4)
expansion\dog_conjunctivitis\train_D2_0db865f5-60a5-11ec-8402-0a7404972c70_jpg.rf.TAEc22c4Y5V9rsaKBK4H.jpg,flagged,likely_blurry (var=10.7)
expansion\dog_conjunctivitis\train_D2_0dc516b1-60a5-11ec-8402-0a7404972c70_jpg.rf.jYJU3SW4X4TIHKQxA4U7.jpg,flagged,likely_blurry (var=13.0)
expansion\dog_conjunctivitis\train_D2_0dd30d79-60a5-11ec-8402-0a7404972c70_jpg.rf.VkztVXIwouz3jOwW0NPY.jpg,flagged,likely_blurry (var=9.8)
expansion\dog_conjunctivitis\train_D2_0df329a8-60a5-11ec-8402-0a7404972c70_jpg.rf.9r1qfDudp7HgFRFzaek6.jpg,flagged,likely_blurry (var=13.0)
expansion\dog_conjunctivitis\train_D2_0df8cd19-60a5-11ec-8402-0a7404972c70_jpg.rf.4gzC3Ba7iKUjAZyjmmpO.jpg,flagged,likely_blurry (var=11.5)
expansion\dog_conjunctivitis\train_D2_0df96967-60a5-11ec-8402-0a7404972c70_jpg.rf.guGTvGWGcdeghLTqFWaR.jpg,flagged,likely_blurry (var=14.2)
expansion\dog_conjunctivitis\train_D2_0e43db0d-60a5-11ec-8402-0a7404972c70_jpg.rf.Zlicmo7LPia70M3kfWU8.jpg,ok,
expansion\dog_conjunctivitis\train_D2_0e6d57f1-60a5-11ec-8402-0a7404972c70_jpg.rf.llV6FYozGWlbYJG5eawR.jpg,flagged,likely_blurry (var=18.9)
expansion\dog_conjunctivitis\train_D2_0e7c63bb-60a5-11ec-8402-0a7404972c70_jpg.rf.puhrQSFh07GpjWxMqGTg.jpg,flagged,likely_blurry (var=23.9)
expansion\dog_conjunctivitis\train_D2_0ea00429-60a5-11ec-8402-0a7404972c70_jpg.rf.5u6e9KFYxhWIM9Ea6gYL.jpg,flagged,likely_blurry (var=11.0)
expansion\dog_conjunctivitis\train_D2_0eb16056-60a5-11ec-8402-0a7404972c70_jpg.rf.cdn6nPGmHWgEZGINF7CK.jpg,flagged,likely_blurry (var=18.5)
expansion\dog_conjunctivitis\train_D2_1013dac4-60a5-11ec-8402-0a7404972c70_jpg.rf.wapGNUk3ih9ArPNbY1aL.jpg,flagged,likely_blurry (var=8.4)
expansion\dog_conjunctivitis\train_D2_1015ceac-60a5-11ec-8402-0a7404972c70_jpg.rf.nhQFMMAFwrJm3WoU2r1V.jpg,flagged,likely_blurry (var=7.4)
expansion\dog_conjunctivitis\train_D2_1017cc0e-60a5-11ec-8402-0a7404972c70_jpg.rf.60DFtJ8uGurT2JlFZJek.jpg,flagged,likely_blurry (var=10.0)
expansion\dog_conjunctivitis\train_D2_1025cdad-60a5-11ec-8402-0a7404972c70_jpg.rf.ZJ7tkndESDkY6yJAavb0.jpg,flagged,likely_blurry (var=7.8)
expansion\dog_conjunctivitis\train_D2_1025d2c9-60a5-11ec-8402-0a7404972c70_jpg.rf.1XeYK4rAxTdk4DqIVTHj.jpg,flagged,likely_blurry (var=9.0)
expansion\dog_conjunctivitis\train_D2_10270a4f-60a5-11ec-8402-0a7404972c70_jpg.rf.L8AaDANhO2gimyHm0BXO.jpg,flagged,likely_blurry (var=11.5)
expansion\dog_conjunctivitis\train_D2_102a801d-60a5-11ec-8402-0a7404972c70_jpg.rf.XzdNSCKlRHPF5N6GFDRk.jpg,flagged,likely_blurry (var=7.6)
expansion\dog_conjunctivitis\train_D2_102a8afe-60a5-11ec-8402-0a7404972c70_jpg.rf.JaDD1vkEPuMxzg6UxkFs.jpg,flagged,likely_blurry (var=9.3)
expansion\dog_conjunctivitis\train_D2_1034db10-60a5-11ec-8402-0a7404972c70_jpg.rf.0qNxPiP4QPiZVN3NOI1L.jpg,flagged,likely_blurry (var=7.0)
expansion\dog_conjunctivitis\train_D2_1035c599-60a5-11ec-8402-0a7404972c70_jpg.rf.iIPdfPB8RzinS50ht3j5.jpg,flagged,likely_blurry (var=6.4)
expansion\dog_conjunctivitis\train_D2_1036b408-60a5-11ec-8402-0a7404972c70_jpg.rf.lFa2tpSa8IHp74oVnMFu.jpg,flagged,likely_blurry (var=9.4)
expansion\dog_conjunctivitis\train_D2_1038a7aa-60a5-11ec-8402-0a7404972c70_jpg.rf.V8TuFSo5LczoOJEAQ6fU.jpg,flagged,likely_blurry (var=9.9)
expansion\dog_conjunctivitis\train_D2_104fcc59-60a5-11ec-8402-0a7404972c70_jpg.rf.V0npCgVuimBFnzxkvi9a.jpg,flagged,likely_blurry (var=9.4)
expansion\dog_conjunctivitis\train_D2_10532d32-60a5-11ec-8402-0a7404972c70_jpg.rf.C05RvHhfoBx8n45y1pZD.jpg,flagged,likely_blurry (var=6.5)
expansion\dog_conjunctivitis\train_D2_108e786c-60a5-11ec-8402-0a7404972c70_jpg.rf.kt7kKYf91Kx7gKSF31EE.jpg,flagged,likely_blurry (var=9.2)
expansion\dog_conjunctivitis\train_D2_10a64ee2-60a5-11ec-8402-0a7404972c70_jpg.rf.yYHEcQCzbmynh4yuNW3M.jpg,flagged,likely_blurry (var=6.3)
expansion\dog_conjunctivitis\train_D2_10bfbd26-60a5-11ec-8402-0a7404972c70_jpg.rf.1BoX3JdhMue9LeypD9Z0.jpg,flagged,likely_blurry (var=9.3)
expansion\dog_conjunctivitis\train_D2_10c57af7-60a5-11ec-8402-0a7404972c70_jpg.rf.xESXBQjamemK4fZaH59q.jpg,flagged,likely_blurry (var=8.6)
expansion\dog_conjunctivitis\train_D2_10e132d1-60a5-11ec-8402-0a7404972c70_jpg.rf.aB61LKR36C9A0oFNF8tx.jpg,flagged,likely_blurry (var=9.3)
expansion\dog_conjunctivitis\train_D2_1108923b-60a5-11ec-8402-0a7404972c70_jpg.rf.kS1DTDv0ycXefJd1OUZO.jpg,flagged,likely_blurry (var=5.5)
expansion\dog_conjunctivitis\train_D2_1111678f-60a5-11ec-8402-0a7404972c70_jpg.rf.MsVNsZSUxr2nSgOyurKy.jpg,flagged,likely_blurry (var=7.8)
expansion\dog_conjunctivitis\train_D2_1114bb0a-60a5-11ec-8402-0a7404972c70_jpg.rf.zxMM6hhVViCZv0zNjCPM.jpg,flagged,likely_blurry (var=11.6)
expansion\dog_conjunctivitis\train_D2_1118a646-60a5-11ec-8402-0a7404972c70_jpg.rf.3FMLXasIsb8aihtBqSw3.jpg,flagged,likely_blurry (var=10.3)
expansion\dog_conjunctivitis\train_D2_111dc841-60a5-11ec-8402-0a7404972c70_jpg.rf.jxz3yaYBbvhCxlaNxc1l.jpg,flagged,likely_blurry (var=9.9)
expansion\dog_conjunctivitis\train_D2_118960f7-60a5-11ec-8402-0a7404972c70_jpg.rf.BERUlaoWN2AJGcqlROWW.jpg,flagged,likely_blurry (var=10.2)
expansion\dog_conjunctivitis\train_D2_127b8c25-60a5-11ec-8402-0a7404972c70_jpg.rf.svlfMqCo05qsc10lbJvE.jpg,flagged,likely_blurry (var=23.4)
expansion\dog_conjunctivitis\train_D2_1287a6ca-60a5-11ec-8402-0a7404972c70_jpg.rf.cbGC6OIYJuTjOLpzgVjq.jpg,flagged,likely_blurry (var=15.0)
expansion\dog_conjunctivitis\train_D2_1287aeb5-60a5-11ec-8402-0a7404972c70_jpg.rf.vK4RTLXtX1aLfioLPn7f.jpg,flagged,likely_blurry (var=15.6)
expansion\dog_conjunctivitis\train_D2_128a3b80-60a5-11ec-8402-0a7404972c70_jpg.rf.R3JHJm8L8izhLUqcrJ6b.jpg,ok,
expansion\dog_conjunctivitis\train_D2_12974567-60a5-11ec-8402-0a7404972c70_jpg.rf.xpD4MsoVCK0XUXbsT4zC.jpg,ok,
expansion\dog_conjunctivitis\train_D2_129d0841-60a5-11ec-8402-0a7404972c70_jpg.rf.6NjN8lPGe5MF3RcwiDP8.jpg,ok,
expansion\dog_conjunctivitis\train_D2_12e17bd0-60a5-11ec-8402-0a7404972c70_jpg.rf.3KC60K8Fm4enJb6Ivqos.jpg,ok,
expansion\dog_conjunctivitis\train_D2_12ee2162-60a5-11ec-8402-0a7404972c70_jpg.rf.Ipa25t6xgPUtiXoge97h.jpg,flagged,likely_blurry (var=15.3)
expansion\dog_conjunctivitis\train_D2_12f1b994-60a5-11ec-8402-0a7404972c70_jpg.rf.WutEwz9Dr4Ynff7VPnaw.jpg,flagged,likely_blurry (var=23.6)
expansion\dog_conjunctivitis\train_D2_12f52203-60a5-11ec-8402-0a7404972c70_jpg.rf.rkABAoFCpUl9KRklLOHa.jpg,flagged,likely_blurry (var=6.7)
expansion\dog_conjunctivitis\train_D2_135c52e5-60a5-11ec-8402-0a7404972c70_jpg.rf.BDIbEteFLgm17RL9aksI.jpg,flagged,likely_blurry (var=22.0)
