path,filename,split,extension
expansion\dog_entropion\train_D18_335bd0fa-60a5-11ec-8402-0a7404972c70_jpg.rf.69CEvsKcfaRxw0ngvto3.jpg,train_D18_335bd0fa-60a5-11ec-8402-0a7404972c70_jpg.rf.69CEvsKcfaRxw0ngvto3.jpg,train,.jpg
expansion\dog_entropion\train_D18_36a65e2b-60a5-11ec-8402-0a7404972c70_jpg.rf.FyhhgMNkhq0s81x1eGj4.jpg,train_D18_36a65e2b-60a5-11ec-8402-0a7404972c70_jpg.rf.FyhhgMNkhq0s81x1eGj4.jpg,train,.jpg
expansion\dog_entropion\train_D19_03634cd0-60a5-11ec-8402-0a7404972c70_jpg.rf.4h2DYkaVoeRy1N5Xb9Lt.jpg,train_D19_03634cd0-60a5-11ec-8402-0a7404972c70_jpg.rf.4h2DYkaVoeRy1N5Xb9Lt.jpg,train,.jpg
expansion\dog_entropion\train_D19_0e55c322-60a5-11ec-8402-0a7404972c70_jpg.rf.XEsEFCWOBSpXJv5Wb2u9.jpg,train_D19_0e55c322-60a5-11ec-8402-0a7404972c70_jpg.rf.XEsEFCWOBSpXJv5Wb2u9.jpg,train,.jpg
expansion\dog_entropion\train_D19_0e5a801d-60a5-11ec-8402-0a7404972c70_jpg.rf.9woSsUUBDDEo29tExbtA.jpg,train_D19_0e5a801d-60a5-11ec-8402-0a7404972c70_jpg.rf.9woSsUUBDDEo29tExbtA.jpg,train,.jpg
expansion\dog_entropion\train_D19_0e5e154e-60a5-11ec-8402-0a7404972c70_jpg.rf.VMw89f3mMFkkJxiWU4sc.jpg,train_D19_0e5e154e-60a5-11ec-8402-0a7404972c70_jpg.rf.VMw89f3mMFkkJxiWU4sc.jpg,train,.jpg
expansion\dog_entropion\train_D19_0e65712a-60a5-11ec-8402-0a7404972c70_jpg.rf.23mfHPoPbCrI8q0dCW94.jpg,train_D19_0e65712a-60a5-11ec-8402-0a7404972c70_jpg.rf.23mfHPoPbCrI8q0dCW94.jpg,train,.jpg
expansion\dog_entropion\train_D19_0e808f85-60a5-11ec-8402-0a7404972c70_jpg.rf.ECjGYcGZx9pd9bV1VALe.jpg,train_D19_0e808f85-60a5-11ec-8402-0a7404972c70_jpg.rf.ECjGYcGZx9pd9bV1VALe.jpg,train,.jpg
expansion\dog_entropion\train_D19_2e2db78d-60a5-11ec-8402-0a7404972c70_jpg.rf.EZ72aIB8rdLKXeLTet2c.jpg,train_D19_2e2db78d-60a5-11ec-8402-0a7404972c70_jpg.rf.EZ72aIB8rdLKXeLTet2c.jpg,train,.jpg
expansion\dog_entropion\train_D19_36ad6fc7-60a5-11ec-8402-0a7404972c70_jpg.rf.HypoW2L1jverPZoLJzQV.jpg,train_D19_36ad6fc7-60a5-11ec-8402-0a7404972c70_jpg.rf.HypoW2L1jverPZoLJzQV.jpg,train,.jpg
expansion\dog_entropion\train_D1_0e4131f0-60a5-11ec-8402-0a7404972c70_jpg.rf.gdoWK4ybHa3Esjm5cc2C.jpg,train_D1_0e4131f0-60a5-11ec-8402-0a7404972c70_jpg.rf.gdoWK4ybHa3Esjm5cc2C.jpg,train,.jpg
expansion\dog_entropion\train_D1_0e457991-60a5-11ec-8402-0a7404972c70_jpg.rf.N3P973rgu4ie84vljexP.jpg,train_D1_0e457991-60a5-11ec-8402-0a7404972c70_jpg.rf.N3P973rgu4ie84vljexP.jpg,train,.jpg
expansion\dog_entropion\train_D1_0e45de60-60a5-11ec-8402-0a7404972c70_jpg.rf.291N4oACa3B7dLa4c6YR.jpg,train_D1_0e45de60-60a5-11ec-8402-0a7404972c70_jpg.rf.291N4oACa3B7dLa4c6YR.jpg,train,.jpg
expansion\dog_entropion\train_D1_0e5eb7f4-60a5-11ec-8402-0a7404972c70_jpg.rf.KT2WGlo5UbvWvxvGpXUT.jpg,train_D1_0e5eb7f4-60a5-11ec-8402-0a7404972c70_jpg.rf.KT2WGlo5UbvWvxvGpXUT.jpg,train,.jpg
expansion\dog_entropion\train_D1_0e65528d-60a5-11ec-8402-0a7404972c70_jpg.rf.OKwDZvvFjXvYMogyI8UY.jpg,train_D1_0e65528d-60a5-11ec-8402-0a7404972c70_jpg.rf.OKwDZvvFjXvYMogyI8UY.jpg,train,.jpg
expansion\dog_entropion\train_D1_2e29c173-60a5-11ec-8402-0a7404972c70_jpg.rf.zmolnC2Wj8bOZQzBLeTx.jpg,train_D1_2e29c173-60a5-11ec-8402-0a7404972c70_jpg.rf.zmolnC2Wj8bOZQzBLeTx.jpg,train,.jpg
expansion\dog_entropion\train_D1_2f1e7f9c-60a5-11ec-8402-0a7404972c70_jpg.rf.6ut0qFXLPNyG9CPUY5I1.jpg,train_D1_2f1e7f9c-60a5-11ec-8402-0a7404972c70_jpg.rf.6ut0qFXLPNyG9CPUY5I1.jpg,train,.jpg
expansion\dog_entropion\train_D20_0365490d-60a5-11ec-8402-0a7404972c70_jpg.rf.pV3K4jxMLMlZumcIjvA2.jpg,train_D20_0365490d-60a5-11ec-8402-0a7404972c70_jpg.rf.pV3K4jxMLMlZumcIjvA2.jpg,train,.jpg
expansion\dog_entropion\train_D20_0e42b97b-60a5-11ec-8402-0a7404972c70_jpg.rf.D1anThXMO8qb8o6Hixt9.jpg,train_D20_0e42b97b-60a5-11ec-8402-0a7404972c70_jpg.rf.D1anThXMO8qb8o6Hixt9.jpg,train,.jpg
expansion\dog_entropion\train_D20_0e439bde-60a5-11ec-8402-0a7404972c70_jpg.rf.2MEmNP5Xayan8mpWXtP7.jpg,train_D20_0e439bde-60a5-11ec-8402-0a7404972c70_jpg.rf.2MEmNP5Xayan8mpWXtP7.jpg,train,.jpg
expansion\dog_entropion\train_D20_0e43fe51-60a5-11ec-8402-0a7404972c70_jpg.rf.AWqTjLYtv5xgKx4BmxVR.jpg,train_D20_0e43fe51-60a5-11ec-8402-0a7404972c70_jpg.rf.AWqTjLYtv5xgKx4BmxVR.jpg,train,.jpg
expansion\dog_entropion\train_D20_0e4e2188-60a5-11ec-8402-0a7404972c70_jpg.rf.1xVCXrFiNhkT3snmelRg.jpg,train_D20_0e4e2188-60a5-11ec-8402-0a7404972c70_jpg.rf.1xVCXrFiNhkT3snmelRg.jpg,train,.jpg
expansion\dog_entropion\train_D20_0e5995da-60a5-11ec-8402-0a7404972c70_jpg.rf.CmP801TKzKyPRXUm2S3S.jpg,train_D20_0e5995da-60a5-11ec-8402-0a7404972c70_jpg.rf.CmP801TKzKyPRXUm2S3S.jpg,train,.jpg
expansion\dog_entropion\train_D20_0e5d9c35-60a5-11ec-8402-0a7404972c70_jpg.rf.PP3VIwg5KHqOtHUDc3N2.jpg,train_D20_0e5d9c35-60a5-11ec-8402-0a7404972c70_jpg.rf.PP3VIwg5KHqOtHUDc3N2.jpg,train,.jpg
expansion\dog_entropion\train_D20_0e5ddf17-60a5-11ec-8402-0a7404972c70_jpg.rf.L1oWnsJoELFzFxJcQ2p1.jpg,train_D20_0e5ddf17-60a5-11ec-8402-0a7404972c70_jpg.rf.L1oWnsJoELFzFxJcQ2p1.jpg,train,.jpg
expansion\dog_entropion\train_D20_0e614298-60a5-11ec-8402-0a7404972c70_jpg.rf.aknifQN9Gl8Se9hNpuLV.jpg,train_D20_0e614298-60a5-11ec-8402-0a7404972c70_jpg.rf.aknifQN9Gl8Se9hNpuLV.jpg,train,.jpg
expansion\dog_entropion\train_D20_0e62b00f-60a5-11ec-8402-0a7404972c70_jpg.rf.iiW0qYKiTPVot6HgByHX.jpg,train_D20_0e62b00f-60a5-11ec-8402-0a7404972c70_jpg.rf.iiW0qYKiTPVot6HgByHX.jpg,train,.jpg
expansion\dog_entropion\train_D20_2e2b75e5-60a5-11ec-8402-0a7404972c70_jpg.rf.tS6rvLq1z0N3wp7N5e4Q.jpg,train_D20_2e2b75e5-60a5-11ec-8402-0a7404972c70_jpg.rf.tS6rvLq1z0N3wp7N5e4Q.jpg,train,.jpg
expansion\dog_entropion\train_D20_3345a335-60a5-11ec-8402-0a7404972c70_jpg.rf.kDyOGViTSEZHvVmUipGy.jpg,train_D20_3345a335-60a5-11ec-8402-0a7404972c70_jpg.rf.kDyOGViTSEZHvVmUipGy.jpg,train,.jpg
expansion\dog_entropion\train_D20_335e9969-60a5-11ec-8402-0a7404972c70_jpg.rf.XBfCE0SzC8GecndtVK4Z.jpg,train_D20_335e9969-60a5-11ec-8402-0a7404972c70_jpg.rf.XBfCE0SzC8GecndtVK4Z.jpg,train,.jpg
expansion\dog_entropion\train_D21_03667f0e-60a5-11ec-8402-0a7404972c70_jpg.rf.nYhnQwUehIHxJ9JrD0E3.jpg,train_D21_03667f0e-60a5-11ec-8402-0a7404972c70_jpg.rf.nYhnQwUehIHxJ9JrD0E3.jpg,train,.jpg
expansion\dog_entropion\train_D21_0e45d957-60a5-11ec-8402-0a7404972c70_jpg.rf.Gu1GUq2GBejrSwpqpVOA.jpg,train_D21_0e45d957-60a5-11ec-8402-0a7404972c70_jpg.rf.Gu1GUq2GBejrSwpqpVOA.jpg,train,.jpg
expansion\dog_entropion\train_D21_0e4b3afa-60a5-11ec-8402-0a7404972c70_jpg.rf.Ks0jfdkICqe3A0lVhIed.jpg,train_D21_0e4b3afa-60a5-11ec-8402-0a7404972c70_jpg.rf.Ks0jfdkICqe3A0lVhIed.jpg,train,.jpg
expansion\dog_entropion\train_D21_0e4bd467-60a5-11ec-8402-0a7404972c70_jpg.rf.txEHvGpfZMfsKRvZbuaj.jpg,train_D21_0e4bd467-60a5-11ec-8402-0a7404972c70_jpg.rf.txEHvGpfZMfsKRvZbuaj.jpg,train,.jpg
expansion\dog_entropion\train_D21_0e4cc349-60a5-11ec-8402-0a7404972c70_jpg.rf.wSpcqp7r8XsxJ70FkWEb.jpg,train_D21_0e4cc349-60a5-11ec-8402-0a7404972c70_jpg.rf.wSpcqp7r8XsxJ70FkWEb.jpg,train,.jpg
expansion\dog_entropion\train_D21_0e57ad87-60a5-11ec-8402-0a7404972c70_jpg.rf.ZVgDw5ZG2XXw1toMP9vW.jpg,train_D21_0e57ad87-60a5-11ec-8402-0a7404972c70_jpg.rf.ZVgDw5ZG2XXw1toMP9vW.jpg,train,.jpg
expansion\dog_entropion\train_D21_0e5802fe-60a5-11ec-8402-0a7404972c70_jpg.rf.6zPDHEucqtJZ9Kxd5akd.jpg,train_D21_0e5802fe-60a5-11ec-8402-0a7404972c70_jpg.rf.6zPDHEucqtJZ9Kxd5akd.jpg,train,.jpg
expansion\dog_entropion\train_D21_0e5ed2a2-60a5-11ec-8402-0a7404972c70_jpg.rf.KS5jEsbxFZhuRIbIw0pN.jpg,train_D21_0e5ed2a2-60a5-11ec-8402-0a7404972c70_jpg.rf.KS5jEsbxFZhuRIbIw0pN.jpg,train,.jpg
expansion\dog_entropion\train_D21_0e6122f2-60a5-11ec-8402-0a7404972c70_jpg.rf.L5VojSN1O5ZoHAia9jua.jpg,train_D21_0e6122f2-60a5-11ec-8402-0a7404972c70_jpg.rf.L5VojSN1O5ZoHAia9jua.jpg,train,.jpg
expansion\dog_entropion\train_D21_0e62639e-60a5-11ec-8402-0a7404972c70_jpg.rf.GUOySlh54Z5zdFcmio4g.jpg,train_D21_0e62639e-60a5-11ec-8402-0a7404972c70_jpg.rf.GUOySlh54Z5zdFcmio4g.jpg,train,.jpg
expansion\dog_entropion\train_D21_0e646e62-60a5-11ec-8402-0a7404972c70_jpg.rf.M1kfAlvJcSZ0soEmQEDD.jpg,train_D21_0e646e62-60a5-11ec-8402-0a7404972c70_jpg.rf.M1kfAlvJcSZ0soEmQEDD.jpg,train,.jpg
expansion\dog_entropion\train_D21_0e6524fc-60a5-11ec-8402-0a7404972c70_jpg.rf.rC0GSwHhvQQYyvdRn5Ef.jpg,train_D21_0e6524fc-60a5-11ec-8402-0a7404972c70_jpg.rf.rC0GSwHhvQQYyvdRn5Ef.jpg,train,.jpg
expansion\dog_entropion\train_D21_36ae7f61-60a5-11ec-8402-0a7404972c70_jpg.rf.FbXwfoHWmQ7tt5e9UnA2.jpg,train_D21_36ae7f61-60a5-11ec-8402-0a7404972c70_jpg.rf.FbXwfoHWmQ7tt5e9UnA2.jpg,train,.jpg
expansion\dog_entropion\train_D21_3d941693-60a5-11ec-8402-0a7404972c70_jpg.rf.qpGigUBkOaZ5Y6BxuKU7.jpg,train_D21_3d941693-60a5-11ec-8402-0a7404972c70_jpg.rf.qpGigUBkOaZ5Y6BxuKU7.jpg,train,.jpg
expansion\dog_entropion\train_D22_0363d784-60a5-11ec-8402-0a7404972c70_jpg.rf.kpLNlTkJAgrFg5N6CEU0.jpg,train_D22_0363d784-60a5-11ec-8402-0a7404972c70_jpg.rf.kpLNlTkJAgrFg5N6CEU0.jpg,train,.jpg
expansion\dog_entropion\train_D22_03673a85-60a5-11ec-8402-0a7404972c70_jpg.rf.fn1iZ4h2HTF3O8StQ0Ng.jpg,train_D22_03673a85-60a5-11ec-8402-0a7404972c70_jpg.rf.fn1iZ4h2HTF3O8StQ0Ng.jpg,train,.jpg
expansion\dog_entropion\train_D22_0e42a54e-60a5-11ec-8402-0a7404972c70_jpg.rf.FHuoJGLv777lpf1gG3CJ.jpg,train_D22_0e42a54e-60a5-11ec-8402-0a7404972c70_jpg.rf.FHuoJGLv777lpf1gG3CJ.jpg,train,.jpg
expansion\dog_entropion\train_D22_0e43745f-60a5-11ec-8402-0a7404972c70_jpg.rf.rjZduWjGTd0G6hGLqWAW.jpg,train_D22_0e43745f-60a5-11ec-8402-0a7404972c70_jpg.rf.rjZduWjGTd0G6hGLqWAW.jpg,train,.jpg
expansion\dog_entropion\train_D22_0e46a6e8-60a5-11ec-8402-0a7404972c70_jpg.rf.gLa482riGPrRhiX5yyNd.jpg,train_D22_0e46a6e8-60a5-11ec-8402-0a7404972c70_jpg.rf.gLa482riGPrRhiX5yyNd.jpg,train,.jpg
expansion\dog_entropion\train_D22_0e46e30c-60a5-11ec-8402-0a7404972c70_jpg.rf.aOprfuJRcIv3CKQonawp.jpg,train_D22_0e46e30c-60a5-11ec-8402-0a7404972c70_jpg.rf.aOprfuJRcIv3CKQonawp.jpg,train,.jpg
expansion\dog_entropion\train_D22_0e4f99cc-60a5-11ec-8402-0a7404972c70_jpg.rf.wTcFf8clB0qpWizKYYAH.jpg,train_D22_0e4f99cc-60a5-11ec-8402-0a7404972c70_jpg.rf.wTcFf8clB0qpWizKYYAH.jpg,train,.jpg
expansion\dog_entropion\train_D22_0e5d174f-60a5-11ec-8402-0a7404972c70_jpg.rf.HR9twDHAQL1fyI0bnPZv.jpg,train_D22_0e5d174f-60a5-11ec-8402-0a7404972c70_jpg.rf.HR9twDHAQL1fyI0bnPZv.jpg,train,.jpg
expansion\dog_entropion\train_D22_0e655767-60a5-11ec-8402-0a7404972c70_jpg.rf.NuvyjNnV6GCCDDWJnuab.jpg,train_D22_0e655767-60a5-11ec-8402-0a7404972c70_jpg.rf.NuvyjNnV6GCCDDWJnuab.jpg,train,.jpg
expansion\dog_entropion\train_D22_0e7a4b8d-60a5-11ec-8402-0a7404972c70_jpg.rf.nctr8iMKK8CyurKy4zRA.jpg,train_D22_0e7a4b8d-60a5-11ec-8402-0a7404972c70_jpg.rf.nctr8iMKK8CyurKy4zRA.jpg,train,.jpg
expansion\dog_entropion\train_D22_2e2d2f7f-60a5-11ec-8402-0a7404972c70_jpg.rf.tHf9wo7SzOgGa5Bt1ASB.jpg,train_D22_2e2d2f7f-60a5-11ec-8402-0a7404972c70_jpg.rf.tHf9wo7SzOgGa5Bt1ASB.jpg,train,.jpg
expansion\dog_entropion\train_D22_2e2d39b8-60a5-11ec-8402-0a7404972c70_jpg.rf.XM5CIlwKljoho8m29QWr.jpg,train_D22_2e2d39b8-60a5-11ec-8402-0a7404972c70_jpg.rf.XM5CIlwKljoho8m29QWr.jpg,train,.jpg
expansion\dog_entropion\train_D22_30c1f714-60a5-11ec-8402-0a7404972c70_jpg.rf.s8DT63hEQ2Kk9B96Php2.jpg,train_D22_30c1f714-60a5-11ec-8402-0a7404972c70_jpg.rf.s8DT63hEQ2Kk9B96Php2.jpg,train,.jpg
expansion\dog_entropion\train_D22_31c8c65f-60a5-11ec-8402-0a7404972c70_jpg.rf.yrvE36eDzMJJJPyYs6Kr.jpg,train_D22_31c8c65f-60a5-11ec-8402-0a7404972c70_jpg.rf.yrvE36eDzMJJJPyYs6Kr.jpg,train,.jpg
expansion\dog_entropion\train_D22_31c8feb3-60a5-11ec-8402-0a7404972c70_jpg.rf.ow1FfIg02se6W944ZZkC.jpg,train_D22_31c8feb3-60a5-11ec-8402-0a7404972c70_jpg.rf.ow1FfIg02se6W944ZZkC.jpg,train,.jpg
expansion\dog_entropion\train_D22_333d6a64-60a5-11ec-8402-0a7404972c70_jpg.rf.DE6xmtnUOxfQ5HNpzxA5.jpg,train_D22_333d6a64-60a5-11ec-8402-0a7404972c70_jpg.rf.DE6xmtnUOxfQ5HNpzxA5.jpg,train,.jpg
expansion\dog_entropion\train_D22_3359993a-60a5-11ec-8402-0a7404972c70_jpg.rf.jBFdk8C9BsARiMn3wBSV.jpg,train_D22_3359993a-60a5-11ec-8402-0a7404972c70_jpg.rf.jBFdk8C9BsARiMn3wBSV.jpg,train,.jpg
expansion\dog_entropion\train_D22_335db936-60a5-11ec-8402-0a7404972c70_jpg.rf.30EFSj8hv8YVHYppfmDb.jpg,train_D22_335db936-60a5-11ec-8402-0a7404972c70_jpg.rf.30EFSj8hv8YVHYppfmDb.jpg,train,.jpg
expansion\dog_entropion\train_D23_03656a2b-60a5-11ec-8402-0a7404972c70_jpg.rf.ANAuCFfSNEMipxUTaF2v.jpg,train_D23_03656a2b-60a5-11ec-8402-0a7404972c70_jpg.rf.ANAuCFfSNEMipxUTaF2v.jpg,train,.jpg
expansion\dog_entropion\train_D23_03714af1-60a5-11ec-8402-0a7404972c70_jpg.rf.MENfDcYmUKKFMb9ZGAWa.jpg,train_D23_03714af1-60a5-11ec-8402-0a7404972c70_jpg.rf.MENfDcYmUKKFMb9ZGAWa.jpg,train,.jpg
expansion\dog_entropion\train_D23_0e416db9-60a5-11ec-8402-0a7404972c70_jpg.rf.0g9M6VLvWAzqn7Ozp8Vo.jpg,train_D23_0e416db9-60a5-11ec-8402-0a7404972c70_jpg.rf.0g9M6VLvWAzqn7Ozp8Vo.jpg,train,.jpg
expansion\dog_entropion\train_D23_0e417418-60a5-11ec-8402-0a7404972c70_jpg.rf.D9oUrVXHD7SlDTlB2ahH.jpg,train_D23_0e417418-60a5-11ec-8402-0a7404972c70_jpg.rf.D9oUrVXHD7SlDTlB2ahH.jpg,train,.jpg
expansion\dog_entropion\train_D23_0e475a00-60a5-11ec-8402-0a7404972c70_jpg.rf.bo4N1xsxg9GAY4mftNW5.jpg,train_D23_0e475a00-60a5-11ec-8402-0a7404972c70_jpg.rf.bo4N1xsxg9GAY4mftNW5.jpg,train,.jpg
expansion\dog_entropion\train_D23_0e4f8b36-60a5-11ec-8402-0a7404972c70_jpg.rf.PUQJMn0JrFmhEFy6mqV4.jpg,train_D23_0e4f8b36-60a5-11ec-8402-0a7404972c70_jpg.rf.PUQJMn0JrFmhEFy6mqV4.jpg,train,.jpg
expansion\dog_entropion\train_D23_0e55874e-60a5-11ec-8402-0a7404972c70_jpg.rf.cJHdauWvtluZ4UM5GwIS.jpg,train_D23_0e55874e-60a5-11ec-8402-0a7404972c70_jpg.rf.cJHdauWvtluZ4UM5GwIS.jpg,train,.jpg
expansion\dog_entropion\train_D23_0e55eba8-60a5-11ec-8402-0a7404972c70_jpg.rf.JaD0HpdCRqyJuY1lRdfz.jpg,train_D23_0e55eba8-60a5-11ec-8402-0a7404972c70_jpg.rf.JaD0HpdCRqyJuY1lRdfz.jpg,train,.jpg
expansion\dog_entropion\train_D23_0e55f0ff-60a5-11ec-8402-0a7404972c70_jpg.rf.VZqiWJ3LSzSysr7idNBP.jpg,train_D23_0e55f0ff-60a5-11ec-8402-0a7404972c70_jpg.rf.VZqiWJ3LSzSysr7idNBP.jpg,train,.jpg
expansion\dog_entropion\train_D23_0e5a4ce4-60a5-11ec-8402-0a7404972c70_jpg.rf.uj7Gj4HDr2a8aPitvvrZ.jpg,train_D23_0e5a4ce4-60a5-11ec-8402-0a7404972c70_jpg.rf.uj7Gj4HDr2a8aPitvvrZ.jpg,train,.jpg
expansion\dog_entropion\train_D23_0e5a519a-60a5-11ec-8402-0a7404972c70_jpg.rf.UC6Sqtr67s9VmTazO0aZ.jpg,train_D23_0e5a519a-60a5-11ec-8402-0a7404972c70_jpg.rf.UC6Sqtr67s9VmTazO0aZ.jpg,train,.jpg
expansion\dog_entropion\train_D23_0e5a8524-60a5-11ec-8402-0a7404972c70_jpg.rf.mkQWZnJm7SWjLq4uVGTO.jpg,train_D23_0e5a8524-60a5-11ec-8402-0a7404972c70_jpg.rf.mkQWZnJm7SWjLq4uVGTO.jpg,train,.jpg
expansion\dog_entropion\train_D23_0e5c0c15-60a5-11ec-8402-0a7404972c70_jpg.rf.8kewBKJSGA5lpHvF98LV.jpg,train_D23_0e5c0c15-60a5-11ec-8402-0a7404972c70_jpg.rf.8kewBKJSGA5lpHvF98LV.jpg,train,.jpg
expansion\dog_entropion\train_D23_0e5ef1a9-60a5-11ec-8402-0a7404972c70_jpg.rf.Ggr5ajIeSgpxxOOwGDYF.jpg,train_D23_0e5ef1a9-60a5-11ec-8402-0a7404972c70_jpg.rf.Ggr5ajIeSgpxxOOwGDYF.jpg,train,.jpg
expansion\dog_entropion\train_D23_0e605edd-60a5-11ec-8402-0a7404972c70_jpg.rf.SXhFR2YOim5cGRBs9kVE.jpg,train_D23_0e605edd-60a5-11ec-8402-0a7404972c70_jpg.rf.SXhFR2YOim5cGRBs9kVE.jpg,train,.jpg
expansion\dog_entropion\train_D23_0e7a318f-60a5-11ec-8402-0a7404972c70_jpg.rf.ERRcYL1H6uiTW4njIHqS.jpg,train_D23_0e7a318f-60a5-11ec-8402-0a7404972c70_jpg.rf.ERRcYL1H6uiTW4njIHqS.jpg,train,.jpg
expansion\dog_entropion\train_D23_0e807ae3-60a5-11ec-8402-0a7404972c70_jpg.rf.3ghCB8ukBlYHgJS6PQf2.jpg,train_D23_0e807ae3-60a5-11ec-8402-0a7404972c70_jpg.rf.3ghCB8ukBlYHgJS6PQf2.jpg,train,.jpg
expansion\dog_entropion\train_D23_2ed55e15-60a5-11ec-8402-0a7404972c70_jpg.rf.HddJRQpD9Dc7wl277EXM.jpg,train_D23_2ed55e15-60a5-11ec-8402-0a7404972c70_jpg.rf.HddJRQpD9Dc7wl277EXM.jpg,train,.jpg
expansion\dog_entropion\train_D23_2f219af4-60a5-11ec-8402-0a7404972c70_jpg.rf.6TkuJnjcMxugbIfLikhW.jpg,train_D23_2f219af4-60a5-11ec-8402-0a7404972c70_jpg.rf.6TkuJnjcMxugbIfLikhW.jpg,train,.jpg
expansion\dog_entropion\train_D23_33419757-60a5-11ec-8402-0a7404972c70_jpg.rf.47lkJnlcnEti6i4SgYn5.jpg,train_D23_33419757-60a5-11ec-8402-0a7404972c70_jpg.rf.47lkJnlcnEti6i4SgYn5.jpg,train,.jpg
expansion\dog_entropion\train_D23_3341d3a2-60a5-11ec-8402-0a7404972c70_jpg.rf.oh70hlXtMKzA7HjN99Ql.jpg,train_D23_3341d3a2-60a5-11ec-8402-0a7404972c70_jpg.rf.oh70hlXtMKzA7HjN99Ql.jpg,train,.jpg
expansion\dog_entropion\train_D23_36acf346-60a5-11ec-8402-0a7404972c70_jpg.rf.0s66KDevtDefNJq2kfqF.jpg,train_D23_36acf346-60a5-11ec-8402-0a7404972c70_jpg.rf.0s66KDevtDefNJq2kfqF.jpg,train,.jpg
expansion\dog_entropion\train_D24_03621c5a-60a5-11ec-8402-0a7404972c70_jpg.rf.bG4Srk5pbG8s1UBTQzYr.jpg,train_D24_03621c5a-60a5-11ec-8402-0a7404972c70_jpg.rf.bG4Srk5pbG8s1UBTQzYr.jpg,train,.jpg
expansion\dog_entropion\train_D24_0366ad60-60a5-11ec-8402-0a7404972c70_jpg.rf.fYfi9bRnPzy9xnVZILeA.jpg,train_D24_0366ad60-60a5-11ec-8402-0a7404972c70_jpg.rf.fYfi9bRnPzy9xnVZILeA.jpg,train,.jpg
expansion\dog_entropion\train_D24_0367137e-60a5-11ec-8402-0a7404972c70_jpg.rf.JLraluWnSHMpukGgA6iK.jpg,train_D24_0367137e-60a5-11ec-8402-0a7404972c70_jpg.rf.JLraluWnSHMpukGgA6iK.jpg,train,.jpg
expansion\dog_entropion\train_D24_0e4163eb-60a5-11ec-8402-0a7404972c70_jpg.rf.4KqU3YlFlYr2f1Oni2Cz.jpg,train_D24_0e4163eb-60a5-11ec-8402-0a7404972c70_jpg.rf.4KqU3YlFlYr2f1Oni2Cz.jpg,train,.jpg
expansion\dog_entropion\train_D24_0e423013-60a5-11ec-8402-0a7404972c70_jpg.rf.nzO0rExoV1Lx1lXmFwVM.jpg,train_D24_0e423013-60a5-11ec-8402-0a7404972c70_jpg.rf.nzO0rExoV1Lx1lXmFwVM.jpg,train,.jpg
expansion\dog_entropion\train_D24_0e4252d8-60a5-11ec-8402-0a7404972c70_jpg.rf.7F4isUX0ncOIRnHXne90.jpg,train_D24_0e4252d8-60a5-11ec-8402-0a7404972c70_jpg.rf.7F4isUX0ncOIRnHXne90.jpg,train,.jpg
expansion\dog_entropion\train_D24_0e445664-60a5-11ec-8402-0a7404972c70_jpg.rf.euA60jiWYmXhhWL9c5WM.jpg,train_D24_0e445664-60a5-11ec-8402-0a7404972c70_jpg.rf.euA60jiWYmXhhWL9c5WM.jpg,train,.jpg
expansion\dog_entropion\train_D24_0e45eaaa-60a5-11ec-8402-0a7404972c70_jpg.rf.YriQTW5Vl9tSP9vwnTFd.jpg,train_D24_0e45eaaa-60a5-11ec-8402-0a7404972c70_jpg.rf.YriQTW5Vl9tSP9vwnTFd.jpg,train,.jpg
expansion\dog_entropion\train_D24_0e4cc838-60a5-11ec-8402-0a7404972c70_jpg.rf.uZYHpK007i6AHMR4p2QF.jpg,train_D24_0e4cc838-60a5-11ec-8402-0a7404972c70_jpg.rf.uZYHpK007i6AHMR4p2QF.jpg,train,.jpg
expansion\dog_entropion\train_D24_0e4df1de-60a5-11ec-8402-0a7404972c70_jpg.rf.ajCB1cGCtbGKVFs43yOV.jpg,train_D24_0e4df1de-60a5-11ec-8402-0a7404972c70_jpg.rf.ajCB1cGCtbGKVFs43yOV.jpg,train,.jpg
expansion\dog_entropion\train_D24_0e4df6f6-60a5-11ec-8402-0a7404972c70_jpg.rf.8Nkzk6hQ9XyPHCAeDA3m.jpg,train_D24_0e4df6f6-60a5-11ec-8402-0a7404972c70_jpg.rf.8Nkzk6hQ9XyPHCAeDA3m.jpg,train,.jpg
expansion\dog_entropion\train_D24_0e584696-60a5-11ec-8402-0a7404972c70_jpg.rf.I0ZOhlEE4oBL9cyATuL8.jpg,train_D24_0e584696-60a5-11ec-8402-0a7404972c70_jpg.rf.I0ZOhlEE4oBL9cyATuL8.jpg,train,.jpg
expansion\dog_entropion\train_D24_0e5de91e-60a5-11ec-8402-0a7404972c70_jpg.rf.Jd1YroGAnnxmEe5hisK5.jpg,train_D24_0e5de91e-60a5-11ec-8402-0a7404972c70_jpg.rf.Jd1YroGAnnxmEe5hisK5.jpg,train,.jpg
expansion\dog_entropion\train_D24_0e60ccc5-60a5-11ec-8402-0a7404972c70_jpg.rf.9fJZNMbXw76tlznkP6M0.jpg,train_D24_0e60ccc5-60a5-11ec-8402-0a7404972c70_jpg.rf.9fJZNMbXw76tlznkP6M0.jpg,train,.jpg
