path,split,filename
expansion\dog_conjunctivitis\train_D18_309569ed-60a5-11ec-8402-0a7404972c70_jpg.rf.J5RQCXoMWbAbDfARY7tQ.jpg,train,train_D18_309569ed-60a5-11ec-8402-0a7404972c70_jpg.rf.J5RQCXoMWbAbDfARY7tQ.jpg
expansion\dog_conjunctivitis\train_D18_31055fb8-60a5-11ec-8402-0a7404972c70_jpg.rf.zNHDvjgDXphKNJbeO2F8.jpg,train,train_D18_31055fb8-60a5-11ec-8402-0a7404972c70_jpg.rf.zNHDvjgDXphKNJbeO2F8.jpg
expansion\dog_conjunctivitis\train_D18_389462ab-60a5-11ec-8402-0a7404972c70_jpg.rf.XwMlfh7QRZUHxby01HHF.jpg,train,train_D18_389462ab-60a5-11ec-8402-0a7404972c70_jpg.rf.XwMlfh7QRZUHxby01HHF.jpg
expansion\dog_conjunctivitis\train_D19_0d5118f4-60a5-11ec-8402-0a7404972c70_jpg.rf.xVjn5IcC5O2ZQc3dMe3B.jpg,train,train_D19_0d5118f4-60a5-11ec-8402-0a7404972c70_jpg.rf.xVjn5IcC5O2ZQc3dMe3B.jpg
expansion\dog_conjunctivitis\train_D19_0d51fed0-60a5-11ec-8402-0a7404972c70_jpg.rf.xN4oInCYSOnkEShIsZHC.jpg,train,train_D19_0d51fed0-60a5-11ec-8402-0a7404972c70_jpg.rf.xN4oInCYSOnkEShIsZHC.jpg
expansion\dog_conjunctivitis\train_D19_0d543bea-60a5-11ec-8402-0a7404972c70_jpg.rf.4tb9qbkMeqKkhQn3GFj5.jpg,train,train_D19_0d543bea-60a5-11ec-8402-0a7404972c70_jpg.rf.4tb9qbkMeqKkhQn3GFj5.jpg
expansion\dog_conjunctivitis\train_D19_0daa54af-60a5-11ec-8402-0a7404972c70_jpg.rf.kjiPSUCcSQ4YYA4urZxO.jpg,train,train_D19_0daa54af-60a5-11ec-8402-0a7404972c70_jpg.rf.kjiPSUCcSQ4YYA4urZxO.jpg
expansion\dog_conjunctivitis\train_D19_0dc511d7-60a5-11ec-8402-0a7404972c70_jpg.rf.EmbTJL0LaZ220IaWxmoO.jpg,train,train_D19_0dc511d7-60a5-11ec-8402-0a7404972c70_jpg.rf.EmbTJL0LaZ220IaWxmoO.jpg
expansion\dog_conjunctivitis\train_D19_0dcdd5d0-60a5-11ec-8402-0a7404972c70_jpg.rf.xtXW2S3L0Tp8lo5tOTfk.jpg,train,train_D19_0dcdd5d0-60a5-11ec-8402-0a7404972c70_jpg.rf.xtXW2S3L0Tp8lo5tOTfk.jpg
expansion\dog_conjunctivitis\train_D19_0dd2a026-60a5-11ec-8402-0a7404972c70_jpg.rf.q289tCaQnYk82ttJgnZe.jpg,train,train_D19_0dd2a026-60a5-11ec-8402-0a7404972c70_jpg.rf.q289tCaQnYk82ttJgnZe.jpg
expansion\dog_conjunctivitis\train_D19_0dd3aed3-60a5-11ec-8402-0a7404972c70_jpg.rf.fx6bxYQx6sn3xTjgck2v.jpg,train,train_D19_0dd3aed3-60a5-11ec-8402-0a7404972c70_jpg.rf.fx6bxYQx6sn3xTjgck2v.jpg
expansion\dog_conjunctivitis\train_D19_0e60fca4-60a5-11ec-8402-0a7404972c70_jpg.rf.fVMZUJG0Mp30ldtqi64Q.jpg,train,train_D19_0e60fca4-60a5-11ec-8402-0a7404972c70_jpg.rf.fVMZUJG0Mp30ldtqi64Q.jpg
expansion\dog_conjunctivitis\train_D19_0e6d61ea-60a5-11ec-8402-0a7404972c70_jpg.rf.MeFGNPvIbiNjuzgWto2I.jpg,train,train_D19_0e6d61ea-60a5-11ec-8402-0a7404972c70_jpg.rf.MeFGNPvIbiNjuzgWto2I.jpg
expansion\dog_conjunctivitis\train_D19_0e7b6881-60a5-11ec-8402-0a7404972c70_jpg.rf.RIfwZ0dajaCcZBNLX1b6.jpg,train,train_D19_0e7b6881-60a5-11ec-8402-0a7404972c70_jpg.rf.RIfwZ0dajaCcZBNLX1b6.jpg
expansion\dog_conjunctivitis\train_D19_0e7e39d8-60a5-11ec-8402-0a7404972c70_jpg.rf.n6yYeLYnYqErfhhonLUO.jpg,train,train_D19_0e7e39d8-60a5-11ec-8402-0a7404972c70_jpg.rf.n6yYeLYnYqErfhhonLUO.jpg
expansion\dog_conjunctivitis\train_D19_0e841882-60a5-11ec-8402-0a7404972c70_jpg.rf.L0BeVro7jslAeu7CNTKb.jpg,train,train_D19_0e841882-60a5-11ec-8402-0a7404972c70_jpg.rf.L0BeVro7jslAeu7CNTKb.jpg
expansion\dog_conjunctivitis\train_D19_0e844aff-60a5-11ec-8402-0a7404972c70_jpg.rf.QZvIF9TtEyNVfqqlbU5e.jpg,train,train_D19_0e844aff-60a5-11ec-8402-0a7404972c70_jpg.rf.QZvIF9TtEyNVfqqlbU5e.jpg
expansion\dog_conjunctivitis\train_D19_0eb2c705-60a5-11ec-8402-0a7404972c70_jpg.rf.HdNgmKwKN6lCwviLoIj0.jpg,train,train_D19_0eb2c705-60a5-11ec-8402-0a7404972c70_jpg.rf.HdNgmKwKN6lCwviLoIj0.jpg
expansion\dog_conjunctivitis\train_D19_0eb31b17-60a5-11ec-8402-0a7404972c70_jpg.rf.y3nrwCdo51Ihpd65jJb7.jpg,train,train_D19_0eb31b17-60a5-11ec-8402-0a7404972c70_jpg.rf.y3nrwCdo51Ihpd65jJb7.jpg
expansion\dog_conjunctivitis\train_D19_0eb5e4bb-60a5-11ec-8402-0a7404972c70_jpg.rf.ILd59YMnP8ceg0UKCpzj.jpg,train,train_D19_0eb5e4bb-60a5-11ec-8402-0a7404972c70_jpg.rf.ILd59YMnP8ceg0UKCpzj.jpg
expansion\dog_conjunctivitis\train_D19_0ed925da-60a5-11ec-8402-0a7404972c70_jpg.rf.ascPRLAIdWDCLAzALKuy.jpg,train,train_D19_0ed925da-60a5-11ec-8402-0a7404972c70_jpg.rf.ascPRLAIdWDCLAzALKuy.jpg
expansion\dog_conjunctivitis\train_D19_0ff75350-60a5-11ec-8402-0a7404972c70_jpg.rf.Qc9UdXeTGKs0dbrxTLtm.jpg,train,train_D19_0ff75350-60a5-11ec-8402-0a7404972c70_jpg.rf.Qc9UdXeTGKs0dbrxTLtm.jpg
expansion\dog_conjunctivitis\train_D19_10a5a84e-60a5-11ec-8402-0a7404972c70_jpg.rf.0pKwlfmDIMSGfqhcKZyF.jpg,train,train_D19_10a5a84e-60a5-11ec-8402-0a7404972c70_jpg.rf.0pKwlfmDIMSGfqhcKZyF.jpg
expansion\dog_conjunctivitis\train_D19_10bd6109-60a5-11ec-8402-0a7404972c70_jpg.rf.alKeQ3JlGiKkYC48oQm8.jpg,train,train_D19_10bd6109-60a5-11ec-8402-0a7404972c70_jpg.rf.alKeQ3JlGiKkYC48oQm8.jpg
expansion\dog_conjunctivitis\train_D19_12d0e7b8-60a5-11ec-8402-0a7404972c70_jpg.rf.rvZzKfgyTOa5boYDCkox.jpg,train,train_D19_12d0e7b8-60a5-11ec-8402-0a7404972c70_jpg.rf.rvZzKfgyTOa5boYDCkox.jpg
expansion\dog_conjunctivitis\train_D19_12e375a0-60a5-11ec-8402-0a7404972c70_jpg.rf.Durb9KGCAKnaZov4IQpQ.jpg,train,train_D19_12e375a0-60a5-11ec-8402-0a7404972c70_jpg.rf.Durb9KGCAKnaZov4IQpQ.jpg
expansion\dog_conjunctivitis\train_D19_12f19673-60a5-11ec-8402-0a7404972c70_jpg.rf.8Cffnx76Tm4EYTYJSXhR.jpg,train,train_D19_12f19673-60a5-11ec-8402-0a7404972c70_jpg.rf.8Cffnx76Tm4EYTYJSXhR.jpg
expansion\dog_conjunctivitis\train_D19_1ce1d77b-60a5-11ec-8402-0a7404972c70_jpg.rf.j6MUyqSN4joaqSCL4G2G.jpg,train,train_D19_1ce1d77b-60a5-11ec-8402-0a7404972c70_jpg.rf.j6MUyqSN4joaqSCL4G2G.jpg
expansion\dog_conjunctivitis\train_D19_1ce1e452-60a5-11ec-8402-0a7404972c70_jpg.rf.L780VDxFaOjE5TvO183P.jpg,train,train_D19_1ce1e452-60a5-11ec-8402-0a7404972c70_jpg.rf.L780VDxFaOjE5TvO183P.jpg
expansion\dog_conjunctivitis\train_D19_1cf8ba91-60a5-11ec-8402-0a7404972c70_jpg.rf.mfh7ddmHOGgByhIicIfZ.jpg,train,train_D19_1cf8ba91-60a5-11ec-8402-0a7404972c70_jpg.rf.mfh7ddmHOGgByhIicIfZ.jpg
expansion\dog_conjunctivitis\train_D1_02fad98b-60a5-11ec-8402-0a7404972c70_jpg.rf.dcd1OsXqadOy8S2105ZP.jpg,train,train_D1_02fad98b-60a5-11ec-8402-0a7404972c70_jpg.rf.dcd1OsXqadOy8S2105ZP.jpg
expansion\dog_conjunctivitis\train_D1_0305b772-60a5-11ec-8402-0a7404972c70_jpg.rf.q3w3ag672N2i5MdTgfnK.jpg,train,train_D1_0305b772-60a5-11ec-8402-0a7404972c70_jpg.rf.q3w3ag672N2i5MdTgfnK.jpg
expansion\dog_conjunctivitis\train_D1_0307834f-60a5-11ec-8402-0a7404972c70_jpg.rf.PylKNBzWsSvkMMNjOZL9.jpg,train,train_D1_0307834f-60a5-11ec-8402-0a7404972c70_jpg.rf.PylKNBzWsSvkMMNjOZL9.jpg
expansion\dog_conjunctivitis\train_D1_036d17fb-60a5-11ec-8402-0a7404972c70_jpg.rf.0hNEC0bKTS2R0QQsD1wm.jpg,train,train_D1_036d17fb-60a5-11ec-8402-0a7404972c70_jpg.rf.0hNEC0bKTS2R0QQsD1wm.jpg
expansion\dog_conjunctivitis\train_D1_03ad44c0-60a5-11ec-8402-0a7404972c70_jpg.rf.9SX6tZPYkSj1brc1sKIk.jpg,train,train_D1_03ad44c0-60a5-11ec-8402-0a7404972c70_jpg.rf.9SX6tZPYkSj1brc1sKIk.jpg
expansion\dog_conjunctivitis\train_D1_0d4fc3a6-60a5-11ec-8402-0a7404972c70_jpg.rf.HXcZFmsBGfQJRYXH6TJt.jpg,train,train_D1_0d4fc3a6-60a5-11ec-8402-0a7404972c70_jpg.rf.HXcZFmsBGfQJRYXH6TJt.jpg
expansion\dog_conjunctivitis\train_D1_0d50fdd5-60a5-11ec-8402-0a7404972c70_jpg.rf.hAg70JPA2TF7LtLWvExF.jpg,train,train_D1_0d50fdd5-60a5-11ec-8402-0a7404972c70_jpg.rf.hAg70JPA2TF7LtLWvExF.jpg
expansion\dog_conjunctivitis\train_D1_0dac9756-60a5-11ec-8402-0a7404972c70_jpg.rf.JI6yUM1GiE30AXYE7Cba.jpg,train,train_D1_0dac9756-60a5-11ec-8402-0a7404972c70_jpg.rf.JI6yUM1GiE30AXYE7Cba.jpg
expansion\dog_conjunctivitis\train_D1_0dadd9c0-60a5-11ec-8402-0a7404972c70_jpg.rf.uaxFfXABMfe4Hsqah8Q1.jpg,train,train_D1_0dadd9c0-60a5-11ec-8402-0a7404972c70_jpg.rf.uaxFfXABMfe4Hsqah8Q1.jpg
expansion\dog_conjunctivitis\train_D1_0db06bd3-60a5-11ec-8402-0a7404972c70_jpg.rf.QUnXQTcicHRwgelfCb8D.jpg,train,train_D1_0db06bd3-60a5-11ec-8402-0a7404972c70_jpg.rf.QUnXQTcicHRwgelfCb8D.jpg
expansion\dog_conjunctivitis\train_D1_0db505ad-60a5-11ec-8402-0a7404972c70_jpg.rf.SxJCMEK15YNlJfzQkUTQ.jpg,train,train_D1_0db505ad-60a5-11ec-8402-0a7404972c70_jpg.rf.SxJCMEK15YNlJfzQkUTQ.jpg
expansion\dog_conjunctivitis\train_D1_0dc8565f-60a5-11ec-8402-0a7404972c70_jpg.rf.EN1MPgd0IVskkxKs5YfF.jpg,train,train_D1_0dc8565f-60a5-11ec-8402-0a7404972c70_jpg.rf.EN1MPgd0IVskkxKs5YfF.jpg
expansion\dog_conjunctivitis\train_D1_0dcbe037-60a5-11ec-8402-0a7404972c70_jpg.rf.7uQWyurVkSmUUTRsv470.jpg,train,train_D1_0dcbe037-60a5-11ec-8402-0a7404972c70_jpg.rf.7uQWyurVkSmUUTRsv470.jpg
expansion\dog_conjunctivitis\train_D1_0dfeaa36-60a5-11ec-8402-0a7404972c70_jpg.rf.YkCy4RNpzC35LlQY1dQv.jpg,train,train_D1_0dfeaa36-60a5-11ec-8402-0a7404972c70_jpg.rf.YkCy4RNpzC35LlQY1dQv.jpg
expansion\dog_conjunctivitis\train_D1_0e407828-60a5-11ec-8402-0a7404972c70_jpg.rf.rnTswJWHseA8Y7gRKpwi.jpg,train,train_D1_0e407828-60a5-11ec-8402-0a7404972c70_jpg.rf.rnTswJWHseA8Y7gRKpwi.jpg
expansion\dog_conjunctivitis\train_D1_0e43f5f0-60a5-11ec-8402-0a7404972c70_jpg.rf.w0dt8VP89igcNSi38FHr.jpg,train,train_D1_0e43f5f0-60a5-11ec-8402-0a7404972c70_jpg.rf.w0dt8VP89igcNSi38FHr.jpg
expansion\dog_conjunctivitis\train_D1_0e4bf91c-60a5-11ec-8402-0a7404972c70_jpg.rf.o1xCvA4IMSeYHN0CCgpV.jpg,train,train_D1_0e4bf91c-60a5-11ec-8402-0a7404972c70_jpg.rf.o1xCvA4IMSeYHN0CCgpV.jpg
expansion\dog_conjunctivitis\train_D1_0e4d57a4-60a5-11ec-8402-0a7404972c70_jpg.rf.br51YtQh0V0Z9z9Myng7.jpg,train,train_D1_0e4d57a4-60a5-11ec-8402-0a7404972c70_jpg.rf.br51YtQh0V0Z9z9Myng7.jpg
expansion\dog_conjunctivitis\train_D1_0e6e8b46-60a5-11ec-8402-0a7404972c70_jpg.rf.RnvZpkOfY3PwbyTHmPba.jpg,train,train_D1_0e6e8b46-60a5-11ec-8402-0a7404972c70_jpg.rf.RnvZpkOfY3PwbyTHmPba.jpg
expansion\dog_conjunctivitis\train_D1_0e7d9a2b-60a5-11ec-8402-0a7404972c70_jpg.rf.PEA0MW9gF3baSf17JD7c.jpg,train,train_D1_0e7d9a2b-60a5-11ec-8402-0a7404972c70_jpg.rf.PEA0MW9gF3baSf17JD7c.jpg
expansion\dog_conjunctivitis\train_D1_0e7e43b3-60a5-11ec-8402-0a7404972c70_jpg.rf.7TYv2C5yBd9mz8oxVmnA.jpg,train,train_D1_0e7e43b3-60a5-11ec-8402-0a7404972c70_jpg.rf.7TYv2C5yBd9mz8oxVmnA.jpg
expansion\dog_conjunctivitis\train_D1_0eb6645e-60a5-11ec-8402-0a7404972c70_jpg.rf.kRh5vUW7f4uvXXbuHrIi.jpg,train,train_D1_0eb6645e-60a5-11ec-8402-0a7404972c70_jpg.rf.kRh5vUW7f4uvXXbuHrIi.jpg
expansion\dog_conjunctivitis\train_D1_0eeb6988-60a5-11ec-8402-0a7404972c70_jpg.rf.kFY4sbIlzCAHArHmHjV2.jpg,train,train_D1_0eeb6988-60a5-11ec-8402-0a7404972c70_jpg.rf.kFY4sbIlzCAHArHmHjV2.jpg
expansion\dog_conjunctivitis\train_D1_0eeba438-60a5-11ec-8402-0a7404972c70_jpg.rf.QdDKnTJLGHcAhZIDp1F5.jpg,train,train_D1_0eeba438-60a5-11ec-8402-0a7404972c70_jpg.rf.QdDKnTJLGHcAhZIDp1F5.jpg
expansion\dog_conjunctivitis\train_D1_10060946-60a5-11ec-8402-0a7404972c70_jpg.rf.MN2R9jwaMppoyONduUtg.jpg,train,train_D1_10060946-60a5-11ec-8402-0a7404972c70_jpg.rf.MN2R9jwaMppoyONduUtg.jpg
expansion\dog_conjunctivitis\train_D1_100f83b2-60a5-11ec-8402-0a7404972c70_jpg.rf.mIBTEHg4MV979lKaAYIm.jpg,train,train_D1_100f83b2-60a5-11ec-8402-0a7404972c70_jpg.rf.mIBTEHg4MV979lKaAYIm.jpg
expansion\dog_conjunctivitis\train_D1_1023489c-60a5-11ec-8402-0a7404972c70_jpg.rf.muUfyn3LYbyXCtx8sdng.jpg,train,train_D1_1023489c-60a5-11ec-8402-0a7404972c70_jpg.rf.muUfyn3LYbyXCtx8sdng.jpg
expansion\dog_conjunctivitis\train_D1_1029b8cb-60a5-11ec-8402-0a7404972c70_jpg.rf.LynqUUOgzfhviUO2FU7F.jpg,train,train_D1_1029b8cb-60a5-11ec-8402-0a7404972c70_jpg.rf.LynqUUOgzfhviUO2FU7F.jpg
expansion\dog_conjunctivitis\train_D1_102c79c2-60a5-11ec-8402-0a7404972c70_jpg.rf.OfqAu8kBRBETjG9cUZE5.jpg,train,train_D1_102c79c2-60a5-11ec-8402-0a7404972c70_jpg.rf.OfqAu8kBRBETjG9cUZE5.jpg
expansion\dog_conjunctivitis\train_D1_102cd016-60a5-11ec-8402-0a7404972c70_jpg.rf.CvvW3GwyjjRdtO4tTzaI.jpg,train,train_D1_102cd016-60a5-11ec-8402-0a7404972c70_jpg.rf.CvvW3GwyjjRdtO4tTzaI.jpg
expansion\dog_conjunctivitis\train_D1_10339a36-60a5-11ec-8402-0a7404972c70_jpg.rf.H47rXrEOnRHhGp6rkG1y.jpg,train,train_D1_10339a36-60a5-11ec-8402-0a7404972c70_jpg.rf.H47rXrEOnRHhGp6rkG1y.jpg
expansion\dog_conjunctivitis\train_D1_1035ad71-60a5-11ec-8402-0a7404972c70_jpg.rf.Ry3wgZ5cfh2Rr3Qdroiw.jpg,train,train_D1_1035ad71-60a5-11ec-8402-0a7404972c70_jpg.rf.Ry3wgZ5cfh2Rr3Qdroiw.jpg
expansion\dog_conjunctivitis\train_D1_103b939b-60a5-11ec-8402-0a7404972c70_jpg.rf.2H2MX5YIfUg0uR1blIM8.jpg,train,train_D1_103b939b-60a5-11ec-8402-0a7404972c70_jpg.rf.2H2MX5YIfUg0uR1blIM8.jpg
expansion\dog_conjunctivitis\train_D1_103d7b6f-60a5-11ec-8402-0a7404972c70_jpg.rf.Em5WUVSlmgM4nMXipbX1.jpg,train,train_D1_103d7b6f-60a5-11ec-8402-0a7404972c70_jpg.rf.Em5WUVSlmgM4nMXipbX1.jpg
expansion\dog_conjunctivitis\train_D1_104e6936-60a5-11ec-8402-0a7404972c70_jpg.rf.vAeXjoGfpSDH8ynrCbWl.jpg,train,train_D1_104e6936-60a5-11ec-8402-0a7404972c70_jpg.rf.vAeXjoGfpSDH8ynrCbWl.jpg
expansion\dog_conjunctivitis\train_D1_1065ad48-60a5-11ec-8402-0a7404972c70_jpg.rf.7YA72TEBxqttg6y6QNLE.jpg,train,train_D1_1065ad48-60a5-11ec-8402-0a7404972c70_jpg.rf.7YA72TEBxqttg6y6QNLE.jpg
expansion\dog_conjunctivitis\train_D1_106ad352-60a5-11ec-8402-0a7404972c70_jpg.rf.JxIOzbwiPEOP4E8NB1Ci.jpg,train,train_D1_106ad352-60a5-11ec-8402-0a7404972c70_jpg.rf.JxIOzbwiPEOP4E8NB1Ci.jpg
expansion\dog_conjunctivitis\train_D1_107ff152-60a5-11ec-8402-0a7404972c70_jpg.rf.Tfxz187yFz3mMLsvY1vJ.jpg,train,train_D1_107ff152-60a5-11ec-8402-0a7404972c70_jpg.rf.Tfxz187yFz3mMLsvY1vJ.jpg
expansion\dog_conjunctivitis\train_D1_108646d5-60a5-11ec-8402-0a7404972c70_jpg.rf.IdnPLX7J2GhEDqHNchSc.jpg,train,train_D1_108646d5-60a5-11ec-8402-0a7404972c70_jpg.rf.IdnPLX7J2GhEDqHNchSc.jpg
expansion\dog_conjunctivitis\train_D1_108ec636-60a5-11ec-8402-0a7404972c70_jpg.rf.IMFhXLKSSCygWG51vQ50.jpg,train,train_D1_108ec636-60a5-11ec-8402-0a7404972c70_jpg.rf.IMFhXLKSSCygWG51vQ50.jpg
expansion\dog_conjunctivitis\train_D1_10a297ba-60a5-11ec-8402-0a7404972c70_jpg.rf.hd1k3ia0NtLcQ8k5pByF.jpg,train,train_D1_10a297ba-60a5-11ec-8402-0a7404972c70_jpg.rf.hd1k3ia0NtLcQ8k5pByF.jpg
expansion\dog_conjunctivitis\train_D1_10bb3342-60a5-11ec-8402-0a7404972c70_jpg.rf.HuSivU0d2fq6s2CgVDHY.jpg,train,train_D1_10bb3342-60a5-11ec-8402-0a7404972c70_jpg.rf.HuSivU0d2fq6s2CgVDHY.jpg
expansion\dog_conjunctivitis\train_D1_11171def-60a5-11ec-8402-0a7404972c70_jpg.rf.IYZHzvq7MDf13tTFhPv0.jpg,train,train_D1_11171def-60a5-11ec-8402-0a7404972c70_jpg.rf.IYZHzvq7MDf13tTFhPv0.jpg
expansion\dog_conjunctivitis\train_D1_11193d96-60a5-11ec-8402-0a7404972c70_jpg.rf.hYRXs9mWadKQ6qF8Ns1B.jpg,train,train_D1_11193d96-60a5-11ec-8402-0a7404972c70_jpg.rf.hYRXs9mWadKQ6qF8Ns1B.jpg
expansion\dog_conjunctivitis\train_D1_111addb4-60a5-11ec-8402-0a7404972c70_jpg.rf.uaLh1gOfko4IKW3JbRey.jpg,train,train_D1_111addb4-60a5-11ec-8402-0a7404972c70_jpg.rf.uaLh1gOfko4IKW3JbRey.jpg
expansion\dog_conjunctivitis\train_D1_116c5fe4-60a5-11ec-8402-0a7404972c70_jpg.rf.oE0aFusB1ezsjUf05ixB.jpg,train,train_D1_116c5fe4-60a5-11ec-8402-0a7404972c70_jpg.rf.oE0aFusB1ezsjUf05ixB.jpg
expansion\dog_conjunctivitis\train_D1_116d657a-60a5-11ec-8402-0a7404972c70_jpg.rf.Gu9iOe2kugS5lk7sXnCr.jpg,train,train_D1_116d657a-60a5-11ec-8402-0a7404972c70_jpg.rf.Gu9iOe2kugS5lk7sXnCr.jpg
expansion\dog_conjunctivitis\train_D1_116d6d7b-60a5-11ec-8402-0a7404972c70_jpg.rf.KgyUf7SlBoO9RBmQXoaW.jpg,train,train_D1_116d6d7b-60a5-11ec-8402-0a7404972c70_jpg.rf.KgyUf7SlBoO9RBmQXoaW.jpg
expansion\dog_conjunctivitis\train_D1_116db797-60a5-11ec-8402-0a7404972c70_jpg.rf.1uhUYCxRL1FPoOCsKVTF.jpg,train,train_D1_116db797-60a5-11ec-8402-0a7404972c70_jpg.rf.1uhUYCxRL1FPoOCsKVTF.jpg
expansion\dog_conjunctivitis\train_D1_118a8053-60a5-11ec-8402-0a7404972c70_jpg.rf.l2luL7iFZSHCDP4fwP3Y.jpg,train,train_D1_118a8053-60a5-11ec-8402-0a7404972c70_jpg.rf.l2luL7iFZSHCDP4fwP3Y.jpg
expansion\dog_conjunctivitis\train_D1_1258c896-60a5-11ec-8402-0a7404972c70_jpg.rf.ndyPK7k6CVBruy5W3mIr.jpg,train,train_D1_1258c896-60a5-11ec-8402-0a7404972c70_jpg.rf.ndyPK7k6CVBruy5W3mIr.jpg
expansion\dog_conjunctivitis\train_D1_126b37c5-60a5-11ec-8402-0a7404972c70_jpg.rf.BkoVX5NwBoFMzaiPOpC6.jpg,train,train_D1_126b37c5-60a5-11ec-8402-0a7404972c70_jpg.rf.BkoVX5NwBoFMzaiPOpC6.jpg
expansion\dog_conjunctivitis\train_D1_1270651e-60a5-11ec-8402-0a7404972c70_jpg.rf.wMRYUbdkSh0VQXu5irmM.jpg,train,train_D1_1270651e-60a5-11ec-8402-0a7404972c70_jpg.rf.wMRYUbdkSh0VQXu5irmM.jpg
expansion\dog_conjunctivitis\train_D1_1277168e-60a5-11ec-8402-0a7404972c70_jpg.rf.rOnPktwpp6QmfMv0SqGu.jpg,train,train_D1_1277168e-60a5-11ec-8402-0a7404972c70_jpg.rf.rOnPktwpp6QmfMv0SqGu.jpg
expansion\dog_conjunctivitis\train_D1_127bf7be-60a5-11ec-8402-0a7404972c70_jpg.rf.St8BI5GJ4y0ZbE5diKTX.jpg,train,train_D1_127bf7be-60a5-11ec-8402-0a7404972c70_jpg.rf.St8BI5GJ4y0ZbE5diKTX.jpg
expansion\dog_conjunctivitis\train_D1_128e29e8-60a5-11ec-8402-0a7404972c70_jpg.rf.MNcUXO8zNi4q6tDjwvOZ.jpg,train,train_D1_128e29e8-60a5-11ec-8402-0a7404972c70_jpg.rf.MNcUXO8zNi4q6tDjwvOZ.jpg
expansion\dog_conjunctivitis\train_D1_128f20de-60a5-11ec-8402-0a7404972c70_jpg.rf.YELR2SF5wfz1Dltkj8xI.jpg,train,train_D1_128f20de-60a5-11ec-8402-0a7404972c70_jpg.rf.YELR2SF5wfz1Dltkj8xI.jpg
expansion\dog_conjunctivitis\train_D1_12903186-60a5-11ec-8402-0a7404972c70_jpg.rf.DH3tlVoa1CaIsiOvWwRi.jpg,train,train_D1_12903186-60a5-11ec-8402-0a7404972c70_jpg.rf.DH3tlVoa1CaIsiOvWwRi.jpg
expansion\dog_conjunctivitis\train_D1_129222fd-60a5-11ec-8402-0a7404972c70_jpg.rf.m15FbIwhocEUKP9FdpoS.jpg,train,train_D1_129222fd-60a5-11ec-8402-0a7404972c70_jpg.rf.m15FbIwhocEUKP9FdpoS.jpg
expansion\dog_conjunctivitis\train_D1_1292f867-60a5-11ec-8402-0a7404972c70_jpg.rf.0qeCuYDkWSDOVlhgTnSE.jpg,train,train_D1_1292f867-60a5-11ec-8402-0a7404972c70_jpg.rf.0qeCuYDkWSDOVlhgTnSE.jpg
expansion\dog_conjunctivitis\train_D1_129cefae-60a5-11ec-8402-0a7404972c70_jpg.rf.eR5Qe6aVe4NZSWRsPmgg.jpg,train,train_D1_129cefae-60a5-11ec-8402-0a7404972c70_jpg.rf.eR5Qe6aVe4NZSWRsPmgg.jpg
expansion\dog_conjunctivitis\train_D1_12e30974-60a5-11ec-8402-0a7404972c70_jpg.rf.zJAEwmm68YnEBzfX3zoL.jpg,train,train_D1_12e30974-60a5-11ec-8402-0a7404972c70_jpg.rf.zJAEwmm68YnEBzfX3zoL.jpg
expansion\dog_conjunctivitis\train_D1_12e8bf14-60a5-11ec-8402-0a7404972c70_jpg.rf.WhXvsz8LZUSkMTTVvUX8.jpg,train,train_D1_12e8bf14-60a5-11ec-8402-0a7404972c70_jpg.rf.WhXvsz8LZUSkMTTVvUX8.jpg
expansion\dog_conjunctivitis\train_D1_12ebfb64-60a5-11ec-8402-0a7404972c70_jpg.rf.IAHm223kUJTMzLHH8fln.jpg,train,train_D1_12ebfb64-60a5-11ec-8402-0a7404972c70_jpg.rf.IAHm223kUJTMzLHH8fln.jpg
expansion\dog_conjunctivitis\train_D1_12f1d83e-60a5-11ec-8402-0a7404972c70_jpg.rf.wyz3LDyCrU22YMSr4N4P.jpg,train,train_D1_12f1d83e-60a5-11ec-8402-0a7404972c70_jpg.rf.wyz3LDyCrU22YMSr4N4P.jpg
expansion\dog_conjunctivitis\train_D1_12f7af4e-60a5-11ec-8402-0a7404972c70_jpg.rf.91IGRWZKEnKHmwavwMmM.jpg,train,train_D1_12f7af4e-60a5-11ec-8402-0a7404972c70_jpg.rf.91IGRWZKEnKHmwavwMmM.jpg
expansion\dog_conjunctivitis\train_D1_13571ace-60a5-11ec-8402-0a7404972c70_jpg.rf.znwJfyYsD5ucFOWXJjp0.jpg,train,train_D1_13571ace-60a5-11ec-8402-0a7404972c70_jpg.rf.znwJfyYsD5ucFOWXJjp0.jpg
expansion\dog_conjunctivitis\train_D1_13917749-60a5-11ec-8402-0a7404972c70_jpg.rf.GgkEHLLBoWnX3wkGWtqz.jpg,train,train_D1_13917749-60a5-11ec-8402-0a7404972c70_jpg.rf.GgkEHLLBoWnX3wkGWtqz.jpg
expansion\dog_conjunctivitis\train_D1_15103cbc-60a5-11ec-8402-0a7404972c70_jpg.rf.J7cS3WV43sVsfGzh2a11.jpg,train,train_D1_15103cbc-60a5-11ec-8402-0a7404972c70_jpg.rf.J7cS3WV43sVsfGzh2a11.jpg
expansion\dog_conjunctivitis\train_D1_15147457-60a5-11ec-8402-0a7404972c70_jpg.rf.bVXoLo3I3sAVs8AGLvfw.jpg,train,train_D1_15147457-60a5-11ec-8402-0a7404972c70_jpg.rf.bVXoLo3I3sAVs8AGLvfw.jpg
